"pull_request_id","loc_additions","loc_deletions","num_files_changed","pr_src_state","pr_src_title","merged_status"
"268271","76","9","6","closed","[ESP32] drivers: Add Entropy Device tree support","Merged"
"268378","76","165","8","closed","Dts i2c client cleanup","Merged"
"272409","76","16","5","closed","arch: arm: cortex_r: Add CMSIS support","Merged"
"260500","76","0","4","closed","drivers: hwinfo: Add shell command for hwinfo device id","Merged"
"214607","76","18","3","closed","net: sockets: Handle value result parameter","Merged"
"261045","76","68","2","closed","scripts/dts cleanups, part 7","Merged"
"266946","76","18","5","closed","[TOPIC: DTS] scripts: edtlib: Add backwards compatibility for 'category:'","Merged"
"267802","76","0","3","closed","cmake: toolchain: Add initial Zephyr 0.11 SDK support","Rejected"
"266215","76","12","7","closed","rework extern ""C"" handling for headers not otherwise bundled","Merged"
"263011","76","15","3","closed","[Backport v1.14-branch] soc: sam0: Fix SAMD20 IRQ assignments","Merged"
"268102","76","22","5","closed","interrupt_controller: gic: Support PPIs","Merged"
"214315","76","9","2","closed","Fix malformed packet retransmission of coap_client/coap_server","Merged"
"270954","76","34","2","closed","devicetree: improve output","Merged"
"264321","76","56","7","closed","several issues with the mempool code","Rejected"
"209856","76","24","6","closed","dts: tinytile: Add device tree support for tinytile board","Merged"
"262633","76","15","3","closed","soc: sam0: Fix SAMD20 IRQ assignments","Merged"
"261826","76","21","4","closed","drivers: can: socket: Use proper filter when setsockopt is called","Merged"
"261817","76","16","4","closed","Arch arm fix new thread init","Merged"
"214988","76","0","1","closed","Bluetooth: BTP: Extend BTP with Mesh related commands ","Merged"
"261125","76","56","3","closed","ethernet driver net_pkt api switch and bug fix","Merged"
"255903","76","0","8","closed","arch: arm: soc: add explanatory comment for kernel headers' inclusion","Merged"
"272562","76","12","5","closed","interrupt_controller: fixed IO APIC broadcasting issue","Merged"
"209130","76","16","12","closed","doc: misspellings in Kconfig files","Merged"
"214207","75","0","3","closed","Bluetooth: btp: Add Read Local Attribute Value command","Rejected"
"267596","75","106","1","closed","Bluetooth: controller: split: Fix advertising for multiple peripherals","Merged"
"255934","75","1","8","closed","drivers: usb: add support for USB OTG FS on STM32F7","Merged"
"255596","75","8","9","closed","Fix network tests when run in frdm-k64f","Merged"
"215076","75","9","2","closed","Improve get api and fix ld script issue","Merged"
"257847","75","12","2","closed","Add GPIO_ACCESS_BY_PORT_MASK mode","Rejected"
"214785","75","42","1","closed","drivers:i2c_ll_stm32_v2: Interrupt mode should not use while loops","Merged"
"214472","75","50","5","closed","tests: obj_tracing: Convert legacy test to ztest","Merged"
"214202","75","0","3","closed","Btp gatt read value","Rejected"
"261063","75","3","3","closed","usb/net: fix USB composite support","Merged"
"256145","75","70","6","closed","logging: Processing by default in the idle thread","Rejected"
"265681","75","152","1","closed","i2c_ll_stm32: Use macros to add I2C instances","Merged"
"261399","75","50","10","closed","kconfig: Use a short consistent prompt style","Merged"
"272178","75","29","3","closed","Bluetooth: controller: split: fix DLE time parameters","Rejected"
"255435","75","3","1","closed","doc: release notes: Add details to various sections for 1.12 release","Merged"
"257402","75","0","1","closed","Code of Conduct","Rejected"
"256290","75","6","5","closed","board: 96b_argonkey: Add on-board MP34DT05 microphone support in BSP","Merged"
"214750","75","23","1","closed","drivers: spi : add 16 bits support for STM32","Merged"
"267074","75","17","8","closed","sensor:lis2mdl: remove '-magn' extension from lis2mdl name","Merged"
"266912","75","7","2","closed","net: tcp: Cleanup context if connection is not established","Merged"
"270060","75","3","2","closed","Bluetooth: Add dynamic le scan listener interface","Merged"
"257500","75","236","2","closed","doc: usb: Use new USB API for sample code","Merged"
"261942","75","7","10","closed","Just a typo fix.","Rejected"
"259628","75","0","6","closed","doc: add (more) missing API docs","Merged"
"263950","75","43","2","closed","counter: minor improvements in test and nRF RTC driver","Merged"
"259517","75","17","8","closed","Nucleo_l4r5zi: Enable LPUART_1 as console","Merged"
"255874","75","16","9","closed","net: l2: Move individual L2 to dedicated directories","Merged"
"255525","75","6","6","closed","pwm: pwm_nrf5_sw: Add prescaler support and use it in the servo_motor sample","Merged"
"265369","75","16","1","closed","Bluetooth: smp: adding LE SC OOB support for central side","Rejected"
"255464","75","14","7","closed","drivers: usb_dc_kinetis: small fixes for driver, dt and documentation","Merged"
"262494","75","0","2","closed","samples: sensor: bme280: add README.rst","Merged"
"270869","75","5","1","closed","scripts: kconfig: lint.py: Add check for missing CONFIG_ prefix","Merged"
"256099","75","35","12","closed","dts: yaml: Fix extract_dts_includes.py warnings","Merged"
"270427","75","13","7","closed","drivers: entropy: Use SAM entropy driver for SAM0 too","Merged"
"272711","75","6","1","closed","drivers: sam: entropy: implement get_entropy_isr","Merged"
"213564","75","2","6","closed","merge arm branch into master","Rejected"
"260876","75","72","1","closed","samples: net: zperf: Refactor udp_received","Merged"
"256566","75","3","2","closed","tests: net: ipv6: Add tests for verifying DAD timers","Merged"
"267063","75","7","2","closed","[Backport v1.14-branch] net: tcp: Cleanup context if connection is not established","Merged"
"260770","75","29","4","closed","Arch arm core assembly fixes","Merged"
"213461","75","7","7","closed","tests: net: second pass at cleanup tests to build on all platforms","Merged"
"255710","74","3","5","closed","Fix CONFIG_MULTITHREADING=n","Merged"
"254484","74","1","2","closed","tests: kernel: work_q: Add testcases","Merged"
"265195","74","7","9","closed","Some DT clock fixes/updates","Merged"
"214071","74","1","8","closed","drivers: flash: Add API for retrieve driver write-block-size requirement","Merged"
"265762","74","0","1","closed","Shell: GATT: Helpers to run gatt caching qualification test cases","Rejected"
"259402","74","24","10","closed","boards: arm: Fix and update nordic board doc links","Merged"
"213484","74","0","1","closed","doc: Add CONTRIBUTING.md with Developer Certification of Origin","Rejected"
"214732","74","14","7","closed","cmake: Fix SDK-less builds","Merged"
"259890","74","35","7","closed","led_strip: ws2182: Add Device Tree support","Merged"
"268359","74","8","3","closed","flash: sam0: Add support for SAME54","Merged"
"272942","74","14","1","closed","drivers: eth: enc28j60: Add VLAN support","Merged"
"254160","74","32","3","closed","TCP related and other fixes","Merged"
"213599","74","2","6","closed","merge arm branch into master","Merged"
"264041","74","30","8","closed","Zephyr 64-bit port: initial set of changes","Rejected"
"260286","74","14","5","closed","cmake: Toolchain abstraction: optimizations (part 2)","Merged"
"260920","74","48","2","closed","drivers: modem: wistron kconfig separation","Merged"
"266888","74","18","1","closed","drivers: i2c: xec:  Improve error handling for I2C transactions","Merged"
"272071","74","15","7","closed","drivers: clock_control: Add subsys argument to the callback","Merged"
"254171","74","31","2","closed","Fix selection process of net app server context","Merged"
"255572","74","49","8","closed","Bluetooth: Mesh: Fix (re)transmit interval handling","Merged"
"262530","74","0","3","closed","tests/kernel/device: extends test for code coverage","Merged"
"266315","74","0","7","closed","bluetooth: controller: Connection meta property support in LLL","Merged"
"253842","74","30","1","closed"," Bluetooth: mesh: Fix model subscription groups cleanup","Merged"
"269709","74","2426","14","closed","scripts: dts: Remove deprecated extract_dts_includes.py script","Merged"
"263488","74","0","2","closed","board: nucleo_f429zi: add partitions to support mcuboot","Merged"
"262719","74","0","6","closed","boards: arm: nucleo_f746zg: Activate CAN on nucleo F746zg","Merged"
"209446","74","8","11","closed","mpu: factorize stm32 mpu support","Merged"
"254760","74","5","1","closed","net: shell: Add network interface up/down command","Merged"
"265295","74","65","2","closed","native_posix: New timer driver aligned with new API","Merged"
"269931","74","22","5","closed","[TOPIC-GPIO] Samples: Bluetooth: st_ble_sensor: Update to use new GPIO API","Merged"
"256196","74","26","1","closed","Bluetooth: shell: Add hci-cmd command","Merged"
"270712","74","47","4","closed","modules: nordic: Allow separate nRF 802.15.4 radio driver build","Merged"
"261443","73","45","8","closed","macros: deleted macros SECONDS(), MSEC(), USEC()","Merged"
"259738","73","11","6","closed","cmake: Toolchain abstraction: security","Merged"
"269400","73","22","3","closed","Bluetooth: host: cfg_write callback to return error code","Merged"
"256546","73","10","2","closed","cmsis_rtos_v1: add and enhance msgq test, remove unhit return case","Merged"
"259681","73","12","5","closed","drivers: tlv320dac310x: Add DTS support for codec reset GPIO","Merged"
"273222","73","2","8","closed","drivers: counter: stm32: enable support for H7 series","Merged"
"255866","73","12","4","closed","kernel/stack: Introduce K_THREAD_STACK_LEN macro","Merged"
"256672","73","0","1","closed","doc: DRAFT start for 1.13 release notes","Merged"
"261673","73","0","3","closed","x86: enable additional serial ports","Rejected"
"254181","73","2","6","closed","dma: add system calls for dma_start/dma_stop","Merged"
"263499","73","0","2","closed","api: dma: add api to retrieve runtime status","Merged"
"214819","73","29","3","closed","net: pkt: Compute TX payload data length ","Merged"
"270649","73","48","2","closed","kconfig/cmake: Improve reconfiguration behavior","Merged"
"254857","73","44","6","closed","susbsys: settings: fcb back-end initialization and fix coverity issues","Merged"
"260620","73","12","6","closed","Fix compilation warnings when IPv4 and IPv6 are disabled.","Merged"
"269038","73","14","9","closed","Bluetooth: hci_raw: Add support for specifying buffer headroom","Rejected"
"214198","73","5","4","closed","kernel: add K_STACK_RELEASE","Rejected"
"268867","73","36","8","closed","soc: gecko: Enable SWO output during SoC initialization","Merged"
"257404","73","10","5","closed","RFC: Idea on how to handle board dts/kconfig issues","Rejected"
"257315","73","1","3","closed","drivers: adc_mcux: improve initialization of the ADC","Merged"
"263784","73","14","10","closed","drivers: counter: Add flags to counter_config_info structure","Merged"
"254229","73","122","9","closed","Bluetooth: UUID: Remove macros defining 16 bit values","Merged"
"270042","73","5","2","closed","Support pre/post flash scripting","Merged"
"256929","73","5","6","closed","qemu: nios2: Enable UART 16550 driver for QEMU","Merged"
"270911","73","0","5","closed","soc: arm: nordic_nrf: nrf52: Add workaround for anomaly 132","Merged"
"256054","73","47","3","closed","logging: Fix fail when log locally disabled","Merged"
"255156","73","17","1","closed","drivers: spi: Fix TOCTOU while transceiving SPI messages","Merged"
"256030","73","9","2","closed","tests: kernel: Add test description and doxygen groups","Merged"
"264337","72","32","7","closed","soc: intel_s1000: add low power memory in dts & linker","Merged"
"268658","72","38","14","closed","linker: move where we define _LINKER and _ASMLANGUAGE","Merged"
"214447","72","155","3","closed","tests: rpl: convert legacy test in ztest","Merged"
"267124","72","12","12","closed","boards: Clean up references to env variable PROJECT_SOURCE_DIR","Merged"
"255027","72","4","4","closed","drivers: led: Add system call handler support","Merged"
"254102","72","0","1","closed","doc: Release Notes draft for 1.11","Merged"
"273553","72","2","2","closed","drivers: flash: stm32g4: Fix page erase modulo 127","Merged"
"273063","72","0","9","closed","STM32G0 IWDG Support","Merged"
"270675","72","36","2","closed","doc: build overview: Improve diagram, fix errors/stale info, misc.","Merged"
"272546","72","122","6","closed","Convert ARM IP drivers to DT_INST","Merged"
"270072","72","69","1","closed","dts: gen_defines.py: Rename *_dev() to *_node()","Merged"
"257717","72","34","2","closed","Wifi shell fixes","Merged"
"253898","72","0","12","closed","tests: enable object tracing in kernel tests [DNM/WIP]","Rejected"
"214279","72","24","12","closed","boards: stm32f4_disco: Add CONFIG_GPIO_STM32_PORTD","Merged"
"265478","72","14","6","closed","spi-nor devicetree and sample fixes","Rejected"
"268357","72","14","1","closed","i2c: sam0: Add support for SAME54","Merged"
"253956","72","0","4","closed","dts: bindings: add support for the radio transceiver","Rejected"
"256080","72","22","10","closed","doc: Known Issues Fixes","Merged"
"269205","72","0","10","closed","boards: arm: Extend usb device support to all nxp imx rt boards","Merged"
"265820","72","1","4","closed","Fix nested sched unlock","Merged"
"253837","72","0","3","closed","kernel: userspace: API to check the permissions.","Rejected"
"266863","72","19","6","closed","Bluetooth: Log: Fix Bluetooth string log functions with LOG_IMMEDIATE","Merged"
"263748","71","1","3","closed","logging: Add option to block in thread context","Merged"
"209144","71","4","5","closed","samples: net: zoap_server: Unify Makefile and add prj_arduino_101.con…","Merged"
"215042","71","2","4","closed","Bluetooth: tester: Add implementation of Mesh LPN related BTP commands","Merged"
"262491","71","3","6","closed","tests/kernel/schedule_api: also test without time slicing","Merged"
"258513","71","26","5","closed","drivers: sensor: Convert adxl362 to device tree","Merged"
"267631","71","11","11","closed","kernel: add arch abstraction for irq_offload()","Merged"
"272883","71","0","8","closed","soc: arm: st_stm32: stm32l0: Add RTC support","Merged"
"272584","71","20","3","closed","Bluetooth: EDTT: Handle unknown response","Merged"
"270829","71","6","4","closed"," drivers: espi: xec: Allow to intercept eSPI host suspend/reset warnings into the app","Merged"
"255553","71","48","11","closed","Address inconsistencies in watchdog timer Kconfig options","Merged"
"268734","71","50","5","closed","sensor: ccs811: Convert GPIOs to device tree","Merged"
"214606","71","26","9","closed","dts: x86: remove mem.h","Merged"
"209181","71","344","6","closed","Xtensa crt1","Merged"
"254567","71","53","1","closed","net: sockets: Refactoring zsock_recvfrom","Merged"
"260237","71","27","6","closed","drivers: uart_nsim: Add device tree support","Merged"
"273348","71","5","2","closed","subsys/mgmt: Fix mcumgr file download","Merged"
"255382","71","18","10","closed","Openamp sample cleanup","Rejected"
"273455","71","4","4","closed","net: if: Add functions to check any pending TX or RX packets","Rejected"
"255630","71","57","6","closed","latest Arc fixes","Merged"
"257309","71","21","5","closed","stm32: Update openocd.cfg to support JLink debug adapter","Rejected"
"273640","71","0","2","closed","Util.h extensions","Merged"
"213722","71","9","5","closed","LwM2M fixes","Merged"
"209332","71","2","2","closed","usb_dc_dw: Correctly assign endpoint FIFOs","Rejected"
"254683","71","0","3","closed","runner: Black Magick probe runner","Rejected"
"214707","71","41","6","closed","cmake: Fixed drivers/sensor/CMakeLists.txt","Merged"
"270802","71","47","3","closed","[topic-gpio] Convert modem drivers to the new API","Merged"
"214043","71","32","7","closed","dfu: img_util: move flash defines to SoC","Merged"
"254621","70","1","2","closed","ext: nffs: update for enabling statistic","Merged"
"269273","70","3","7","closed","DTC warning suppression","Merged"
"263763","70","1","3","closed","Bluetooth: controller: Enable use of proprietary rx demuxing functions","Merged"
"254793","70","20","1","closed","Sanitycheck enhancements and optimizations","Merged"
"262754","70","68","2","closed","arch: arc: fix the bug of mpu stack guard when no USERSPACE","Merged"
"269203","70","42","1","closed","sanitycheck: Various fixes and enhancements:","Merged"
"213590","70","0","2","closed","http: server: Add function to send a chunk of data","Merged"
"273639","70","0","1","closed","doc: clarify syscall Z_OOPS() policy","Merged"
"258628","70","48","4","closed","move modem configurtion to overlay for nrf52840_mdk & nrf52840_pca10056","Merged"
"263229","70","31","6","closed","Move Nordic specific code into the Nordic LLL","Merged"
"259258","70","0","3","closed","dts: Add binding for NXP i.MX RT itcm/dtcm memories","Merged"
"261366","70","11","7","closed","Enhance LLDP network documentation","Merged"
"262155","70","39","6","closed","tests/drivers/ipm: Support ipm test case in SMP","Rejected"
"255848","70","30","5","closed","Bluetooth: Mesh: Fix persistent storage behavior","Merged"
"214612","70","18","4","closed","Cmake msys2 update","Merged"
"268761","70","2","6","closed","drivers: CAN: Limit the DLC to 8","Merged"
"274185","70","21","3","closed","Proper rx packet handling for OpenThread","Merged"
"259384","70","129","12","closed","soc: nrf52: move DCDC enable option out of board options","Rejected"
"259582","70","2","4","closed","WIP misc: assert: Allow __ASSERT to call k_panic","Rejected"
"268966","70","49","6","closed","Bluetooth: UUID: Expose bt_uuid_to_str to application","Merged"
"269406","70","0","7","closed","net: Verify correctness of iface_api inside L2 driver API","Merged"
"260934","70","13","1","closed","bluetooth: controller: Add comments across ull","Merged"
"255928","70","23","11","closed","Arch arm nrf cleanup soc headers","Merged"
"268983","70","2","2","closed","mgmt: dfu: Necessary changes so DFU works with mcumgr.","Merged"
"214502","70","330","14","closed","Remove redundant samples and tests","Rejected"
"273058","70","11","2","closed","doc: more board porting improvements","Merged"
"259216","70","695","14","closed","Revert due to build issues","Merged"
"263381","70","0","1","closed","scripts/dts: globals: parse gpio-map nodes","Merged"
"270580","70","614","14","closed","Remove display samples covered by generic sample","Merged"
"274057","70","19","10","closed","Fix signed compare warnings","Merged"
"270769","70","25","6","closed","[TOPIC-GPIO] drivers: st7789v/ili9340 convert to new GPIO API","Merged"
"256469","70","20","3","closed","samples: watchdog: Update watchdog example to new API","Merged"
"269738","70","14","5","closed","[TOPIC-GPIO] drivers: apds9960: convert to new GPIO API","Merged"
"256965","70","8","10","closed","Add support for Cortex-M7 with single-precision FPU","Rejected"
"262874","70","55","1","closed","doc: release notes cleanup","Merged"
"213945","70","9","12","closed","Fixed Xtensa Sim/ESP32 board dependencies","Merged"
"270478","70","14","14","closed","boards: kconfig: Do not assign promptless SERIAL_HAS_DRIVER","Merged"
"272238","70","2","7","closed","soc: silabs_exx32: Make HFRCO frequency configurable","Merged"
"256886","70","31","4","closed","[RFC][DNM] build: fix support of out of tree serial driver","Rejected"
"254531","69","0","1","closed","boards: arm: argonkey: Add flashing section to documentation","Merged"
"262080","69","4","3","closed","sntp_client for cc3220sf_launchxl","Merged"
"266020","69","9","2","closed","[Backport v1.14-branch] Bluetooth: GATT: Add BTP Discover All Primary Services command handler","Rejected"
"263754","69","12","3","closed","cmake: Toolchain abstraction: Abstraction of compiler warning as error flags","Merged"
"214873","69","8","2","closed","[WIP] cmake: Generate POST_BUILD items based on KConfig","Merged"
"265735","69","9","2","closed","Bluetooth: GATT: Add BTP Discover All Primary Services command handler","Merged"
"253979","69","0","3","closed","doc: device: dts: Explanation for flash partitions","Merged"
"268551","69","14","11","closed","doc: fix misspellings in Kconfig files","Merged"
"267005","69","20","7","closed","Corrected thread stack size in thread priority test","Merged"
"268068","69","18","5","closed","[TOPIC-GPIO] drivers: sensor: hts221: update to new GPIO API","Merged"
"258988","69","51","12","closed","kernel: Remove _IntLibInit function","Merged"
"254585","69","0","1","closed","boards: arm: argonkey: Add flashing section to documentation","Merged"
"260372","69","173","4","closed","Revert ""Implement net_context locking""","Rejected"
"270890","69","37","3","closed","Device PM improvements","Merged"
"262209","69","70","4","closed","USB: cdc_acm: use ringbuf library and fixes","Merged"
"255838","69","23","9","closed","[DNM] LD: Don't force a reference to the symbol _OffsetAbsSyms","Rejected"
"254669","69","44","3","closed","Misc docs drivers fixes","Merged"
"269166","69","58","1","closed","kconfig: Detect all assignments to promptless syms + kconfig.py cleanup","Merged"
"258151","69","21","6","closed","boards: up_squared: fixes build errors and include it in sanitycheck","Merged"
"253841","69","1","4","closed","native: native_posix accept command line arguments","Merged"
"260760","69","0","2","closed","doc: gcov: Added documentation for code coverage.","Merged"
"257018","69","61","4","closed","net: gptp: Various gPTP fixes and improvements","Merged"
"214694","69","15","1","closed","doc: ext: Extend zephyr-app-commands with new args","Merged"
"258619","69","11","2","closed","drivers: flash: support NRF UICR operations","Merged"
"255764","69","113","9","closed","RFC: shell: Refactor shell input registration","Rejected"
"258259","69","58","1","closed","Bluetooth: Do not compile GATT response handlers if Client is disabled","Merged"
"257191","69","94","8","closed","samples: net: sockets: Unify on how TLS in socket samples is configured","Merged"
"263773","69","0","6","closed","Add RTC support to the NXP KE1xF SoC series","Merged"
"263815","69","88","5","closed","STM32: Serial: Optimize code when LPUART is enabled","Merged"
"257788","69","37","6","closed","boards: reel_board: update docu for the first board release","Merged"
"273489","69","9","13","closed","Remove what's left of ext/","Merged"
"268065","69","9","2","closed","Fix DTS dependencies","Merged"
"269091","69","0","1","closed","doc: kernel: use kconfig documentation in  main doc","Merged"
"256538","69","0","1","closed","drivers: gpio: SiFive GPIO allows fewer than 32 pins","Merged"
"273104","69","13","10","closed","Build improvements","Merged"
"266105","69","15","7","closed","dts: Add error checking for ""-map""  and ""#"" props","Merged"
"273624","69","34","5","closed","drivers: atmel sam: Convert atmel sam drivers to new DT_INST macros","Merged"
"259869","69","57","11","closed","tests: nffs: Tweak Kconfig to fit in RAM","Merged"
"259676","69","3","4","closed","ipv6/802.15.4 samples fixes","Merged"
"269881","69","18","6","closed","net: openthread: Update OpenThread version and better CMake integration","Merged"
"269323","69","12","3","closed","Bluetooth: Host: Fix create connection fails to stop scanner","Merged"
"265964","69","57","6","closed","drivers: can: mcp2515: dts fixes","Rejected"
"260483","69","0","4","closed","subsys: random: device id seed for Xoroshiro128+ in test mode","Rejected"
"215170","68","27","2","closed","kernel: posix: typedef should be defined into types.h file.","Rejected"
"213608","68","14","8","closed","net: Fix LLVM compiler warnings","Merged"
"272347","68","0","1","closed","kernel: err: Add ERR_PTR, IS_ERR, and ERR_GET for error pointers","Rejected"
"260964","68","45","4","closed","Cleanup flash driver kconfig code","Merged"
"254794","68","34","5","closed","kernel: remove k_pipe_init() as a system call","Rejected"
"214098","68","34","8","closed","cmake: Sync branch with latest master","Merged"
"265548","68","0","1","closed","tests: base64: add tests for error paths","Merged"
"213884","68","22","1","closed","Bluetooth: doc: update GAP PICs file","Merged"
"256603","68","44","9","closed","boards: cleanup and update the default config of arc boards","Merged"
"270447","68","2","8","closed","drivers/eeprom: stm32: Added support for L0 Series","Merged"
"272838","68","21","3","closed","video fixes","Merged"
"254932","68","0","6","closed","board: stm32_min_dev: Add SPI support","Rejected"
"258889","68","83","1","closed","samples: mesh: nrf52: improvement in execution if trnasition time is Zero","Merged"
"253982","68","23","9","closed","sensors: Redefine SENSOR_CHAN_HUMIDITY in percents, not milli-percents.","Merged"
"256001","68","24","3","closed","[RFC] net: Introduce NET_DBG_ERR() logging macro","Rejected"
"263521","68","16","10","closed","arch/x86: CONFIG_BOOTLOADER_UNKNOWN renamed to CONFIG_X86_MULTIBOOT","Merged"
"270176","68","6","1","closed","Bluetooth: Mesh: Add Model Scene Callback function","Rejected"
"209664","68","1","5","closed","MPU flash write","Merged"
"214449","68","137","3","closed","tests: trickle: convert legacy test to ztest","Merged"
"255826","68","13","11","closed","cmake: default to linking 'app' with the interface library 'FS'","Merged"
"268126","68","1","6","closed","lptim: stm32wb: support of the lptimer","Merged"
"253984","68","15","5","closed","drivers: flash: atmel sam0: Convert to use device tree","Merged"
"265679","68","1","2","closed","ARM: only allow OOPS and STACK_CHK_FAIL from user mode","Merged"
"257249","68","11","13","closed","Select HAS_DTS_I2C in drivers instead of boards","Merged"
"262639","68","9","6","closed","drivers: api: dma: add support for half transfer complete callback","Rejected"
"272351","68","34","4","closed","logging: Generalize ring buffer in memory backend","Merged"
"266330","68","36","4","closed","[TOPIC: DTS] dts: edtlib: Improve how we get the compatible string from bindings","Merged"
"258617","68","10","5","closed","Drop ARP requests based on specific scenarios","Merged"
"261093","68","55","5","closed","doc: Clean up build instructions and use of variables","Merged"
"264288","68","9","7","closed","soc: stm32: Add STM32L496XE support","Merged"
"267434","68","29","3","closed","Relative and deterministic DT comments","Rejected"
"261283","68","15","6","closed","Test for posix lib + newlib (also start to fix issues)","Merged"
"260390","68","37","5","closed","api: gpio: deprecate all gpio_port_ functions","Merged"
"214269","68","0","3","closed","Bluetooth: Fix reporting packets for disconnected connections","Merged"
"267478","68","0","1","closed","lvgl: input: temporarry touch implementation","Rejected"
"258922","68","9","2","closed","NET/WIFI shell improvement","Rejected"
"263795","68","41","2","closed","drivers: adxl362: fix sample conversion","Merged"
"262237","68","20","2","closed","Bluetooth: Mesh: Fix various storage clearing related issues","Merged"
"214356","68","55","1","closed","Bluetooth: controller: Fix flow control packet drop","Merged"
"267509","68","3","5","closed","Bluetooth: controller: split: Fix flash driver co-operation","Merged"
"267909","68","27","9","closed","arch: arm: clean up inclusions in assembly files","Merged"
"263658","68","0","2","closed","Bluetooth: GATT: Fix not parsing result of Read by Type","Merged"
"269747","68","19","2","closed","doc: genrest: Optionally use separate index page for all symbols","Merged"
"260944","68","28","1","closed","west: fix issue with sign.py","Merged"
"267120","68","0","2","closed","doc: shields: Update shields doc with missing features","Merged"
"273683","68","27","7","closed","x86: Convert to new DT_INST macros","Merged"
"265763","68","0","1","closed","[Backport v1.14-branch] tests: base64: add tests for error paths","Merged"
"209197","68","6","1","closed","Bluetooth: shell: Add L2CAP throughput measurement","Merged"
"259914","68","16","3","closed","printk: don't print incorrect 64-bit integers","Merged"
"265637","67","17","3","closed","Additional Getting Started doc for Linux","Merged"
"262316","67","17","10","closed","scripts: Fix risky uses of non-raw regex strings in Python scripts","Merged"
"254197","67","33","3","closed","Bluetooth: Fix regression in mesh tests","Merged"
"267796","67","19","6","closed","sensors: lis2dh: disable SDO/SA0 pull-up in case of LIS3DH","Merged"
"260657","67","12","11","closed","doc: fix misspellings in docs","Merged"
"272994","67","2","3","closed","DFU: add init function with area id as paramater","Merged"
"214811","67","36","1","closed","net: tcp: Fix tcp passive close","Merged"
"260927","67","16","5","closed","Bluetooth: controller: Fix tx power level set and get","Merged"
"259481","67","20","8","closed","log: Explicitly ignoring return of memcpy","Merged"
"255106","67","8","3","closed","Bluetooth: Introduce new bt_set_id_addr() API","Merged"
"254608","67","19","6","closed","Bluetooth: Advertising API enhancements","Merged"
"272739","67","9","2","closed","arch: arm: Initialize floating point registers for every CPU with a FPU","Merged"
"260595","67","57","2","closed","arc: uncrustify MPU sources","Merged"
"271010","67","2","3","closed","net: ip: net_pkt: Fix net_pkt_pull data buffer corruption","Merged"
"266603","67","39","1","closed","Bluetooth: controller: Fix endianness for length update.","Merged"
"259925","67","34","6","closed","net/ethernet: Remove inserted L2 header buffer","Merged"
"214038","67","13","5","closed","kernel: allow up to 6 arguments for system calls","Merged"
"255244","67","12","2","closed","Bluetooth: L2CAP: Add support for dynamically allocated PSM values","Merged"
"214113","67","33","5","closed","Bluetooth: Mesh: More fixes backported from MyNewt","Merged"
"256581","67","2","1","closed","tests: cmsis_rtos_v1: Add more test scenarios in mutex","Merged"
"257136","67","14","4","closed","subsys : shell : Added API to change shell prompt","Merged"
"265054","67","1","6","closed","Enable counter on STM32WB","Merged"
"257102","67","22","9","closed","boards: arm: dts: remove unnecessary interrupt flag","Merged"
"255211","67","44","2","closed","userspace: fix kobj detection declared extern","Merged"
"270138","67","23","9","closed","devicetree: Remove DT_SRAM_{BASE_ADDRESS,SIZE}, use CONFIG_* versions","Merged"
"255834","67","19","2","closed","samples: mesh/onoff_level_lighting_vnd_app: States binding corrections","Rejected"
"209162","67","18","10","closed","soc: stm32: update soc config flag to reflect flash size variant","Merged"
"256675","67","0","1","closed","doc: Add networking information to 1.13 release note","Merged"
"262219","67","111","5","closed","ARC: fix issue with k_thread_create() handler checks for stack size","Merged"
"267134","67","0","3","closed","boards/shields: Enable shields samples on stm32mp157c_dk2","Merged"
"256301","67","16","7","closed","Bluetooth: att: Add option to disable GATT writable name","Merged"
"254983","67","43","12","closed","kconfig: Drop support for CONFIG_TOOLCHAIN_VARIANT","Merged"
"270274","67","48","1","closed","docs: mec15xxevb assy6853 updated sequence events","Merged"
"260538","66","49","4","closed","Bluetooth: controller: Refactored llcp_req/ack test to helper function","Merged"
"261694","66","51","5","closed","ext: lib: crypto: unify the API of CCM alogrithm","Rejected"
"266425","66","0","3","closed","tests/subsys/settings/fcb: add delete test","Rejected"
"261692","66","51","5","closed","Issue 8339","Rejected"
"266729","66","6","12","closed","doc: fix files mis-named as PNG files","Merged"
"254648","66","127","12","closed","boards: delete duplicate arduino_101_ble board","Merged"
"266580","66","4","9","closed","Test fix ke1xf userspace failures","Merged"
"260804","66","66","1","closed","scripts/dts cleanups, part 4","Merged"
"261771","66","12","5","closed","dts: arm: nxp: rt: Add dedicated rt1064 dtsi ","Merged"
"273674","66","52","2","closed","drivers: ht16k33: Convert to new DT_INST macros","Merged"
"253915","66","19","12","closed","boards: Move default pinmux enable to <board>_defconfig","Merged"
"260986","66","17","2","closed","samples: intel_s1000: loopback audio to host in I2S sample app","Merged"
"265353","66","7","3","closed","libc: newlib: make sbrk() thread-safe","Merged"
"267048","66","11","11","closed","dts/bindings: st: sensors: Mark 'irq-gpios' as optional","Merged"
"259325","66","32","6","closed","doc: samples: Update samples to point to active boards","Merged"
"263766","66","0","4","closed","DTS: Generate USB maximum speed enum defines.","Merged"
"267138","66","2","2","closed","Support non-blocking accept()","Merged"
"214567","66","39","3","closed","net: lwm2m: response to peer with correct error code when write fail","Merged"
"262006","66","1","2","closed","doc: Add networking information to 1.14 release note","Merged"
