pull_request_id,pr_src_title
257273,dts: arm: st: Remove use of CONFIG_SOC_* from STM32 F2/F3/F4/F6 dts files
267475,1.14 Backports
254776,Network TX timestamp support
254791,Ethernet mgmt interface
258449,drivers: flash: QSPI flash driver for nRF52 SoC
263817, drivers: ieee802154: add CC13xx / CC26xx driver
262640,subsys/settings: Allow to register custom backends in settings subsystem
274043,Network changes for k_timeout_t
258299,boards: riscv32: Add arty_bm310 board.
260630,drivers: can: stm32 can driver rework/fixing and testcases
271974,[WIP] drivers: modem: gsm: mux: Support GSM 07.10 muxing protocol
213724,doc: add project security docs
256364,Add Zephyr support on WaRP7 Board
257996,[RFC]Template prototype with updated edts
269148,tests: settings: Test setting FS back-end using Littlefs
214408,merge arm branch into master
266438,"Enable SMP mode on all tests, fix bugs"
213864,cmake: migrate majority of ARC/NIOS2/Xtensa boards
215166,Add NUCLEO-L4R5ZI Board
254596,Posix message queue
256010,drivers: sensors: adt7420: Add driver for ADT7420 Temperature Sensor
269340,Shields: Allow shields conditional configuration
254292,Convert tests to ztest and other cleanup work
209165,Carbon nrf51
257577,dts: yaml: remove unused id field
261972,Fix broken ADC test for arduino_101_sss and quark_d2000
258064,Add support for stm32f4xx GPTP
263137,net: http: implement high level API of http client
264561,docs: fix misspelling across the tree
255328,Test documentation and requirements
255897,gPTP support for Atmel SAM E70
260705,LwM2M: fix float32/64 handling + timer obj
260603,Counter API: RTC support deploy on STM32 based boards 1/3
267153,doc: New developer getting started guide
254423,Enable LSM303DLHC on stm32f3_disco and add sample
254577,boards: arm: Add Thingy:52
258944,shell: remove Console dependencies
268885,Add a sample to connect to Azure Cloud
213745,IP address parsing refactoring
256252,drivers: audio: Codec driver for TLV320DAC310x
259795,Add i.MX RT LCD display controller support
255266,drivers: uart: Refactor nrf uart shim
255234,userspace: compartmentalized app memory organization
258966,"drivers: spi, clock_control: Add support for clock control and spi controller driver for qemu-cortex-m3 board"
264482,west.yml: update mcumgr SHA
273035,net: tcp2: Add support for IPv6
259520,[RFC][WIP] SOCKS5 proxy server implementation
209603,spi: add SPI driver for STM32 family
256665,Coccinelle: Add support for coccinelle infrastructure
258651,sockets: tls: Make secure sockets support posix APIs
265699,Bluetooth: GATT: Client and testing enhancements
258347,[WIP] Silabs 802154 radio driver
258675,[RFC] Add PF_CAN protocol for socket CAN
264686,Enhancements for civil time conversions
258129,Add Macronix Flash support for intel_s1000_crb board.
259222,[HOTFIX #11072] Introduce the cfb_shell sample app
255567,subsys: fs/nvs: Improvements
257278,Bluetooth: Convert to new logger subsystem
269936,Added stm32 nucleo_f767zi board support
255317,tests: Remove newline character
257145,Big timer API refactoring
257779,Ble connection tests using nrf52_bsim
209114,arch: Add Atmel SAM4S SoC support
214296,drivers: sensor: add driver for amg88xx sensor
256073,"Use memory management hardware to handle faults, measure user strings"
256221,Update UP Squared board configuration for I2C devices and Atom SoC
272080,ARMv8-A MMU support
256801,lib: ring_buffer: add raw byte access mode
273867,drivers: sensors: Convert to new DT_INST macros
214145,cmake: we now build all boards and SoCs
267769,[topic-gpio] boards: stm32: update to use new GPIO API
213926,memory protection - x86 userspace implementation
254687,Cmake: Add __ZEPHYR_SUPERVISOR__ macro for various files.
267885,boards: nucleo_f447ze: Added support for the Nucleo-144 F446ZE board
258084,restore dynamic IRQ API
267046,Add ST IIS3DHHC accelerometer
270196,Add board definition for stm32 nucleo_f767zi
209221,MPS2 SPI driver
255161,drivers: flash: Generic SPI Flash driver
213445,POSIX pthread API
259387,shell: source codel cleanup
214127,Bluetooth: Move GATT samples under subsys/bluetooth/lib
209805,adc: Introduce mcux shim driver
255083,drivers: add imx7d i2c driver
255071,Add macronix flash driver support.
265248,DTS: Remove 'generation' from dts bindings and script
259777,[DNM]Convert MCUX UART to use DT_<COMPAT> defines
259213,Shell: source code cleanup
209032,Bluetooth: controller: PHY Update Procedure
209517,net: BSD Sockets like API initial implementation
214330,net: lib: http: split out URL parsing as a separate CONFIG
264416,arch/x86: reorganization ahead of Grand Unification
256464,OS Managed Power Management framework
260273,Fixes gpio_callback ambiguity in union pin vs pin_mask
255857,[DNM] RFC: LwM2M Bootstrap Feature Support
265415,shield/x_nucleo_iks01a3: Add support to stts751
257685,Psoc6 add ipm
266572,wifi: eswifi: Implement TCP/UDP socket offload with TLS
215037,Add LED API and driver support
254479,User mode memory pools
272223,tracing: subsystem reorg and cleanup
269822,sanitycheck: Use logger and avoid using global options
254689,Enable use of shields
209235,boards: arc: Update EM StarterKit board support from 2.2 to 2.3
258401,drivers/serial: stm32: Modify Kconfig instance flags
254059,Miscellaneous network subsystem fixes
255871,Kconfig: Remove remaining redundant 'default n's in drivers/
214969,Wifi mgmt interface and wifi offload
256240,Spinlockification
257261,doc: add ability to only generate kernel documentation
255226,DTS: Intel's SoC and interrupts
254957,Bluetooth: Initial conversion from bt_storage to the settings API
209586,Drivers: flash: NRF5x: - Radio synchronous mode
254952,doc: DRAFT template for 1.12 release notes
259855,Native POSIX Flash support
258997,Counter: STM32 Counter RTC Driver
267537,scripts: dts: Generalize '#cells' to allow multiple sources
267574,scripts: edtlib: Add easy redirection of warnings
264429,drivers: sensor: BH1479 color sensor
261623,i.MX RT10XX: Add PWM support
259205,app_memory: Cleanup of the interface.
254861,doc: improve Sphinx search results output
269041,"net: buf: Add support for reading/writing 24, 48 and 64 bit values"
213604,Add LwM2M firmware push/pull function
209347,Bluetooth: Shell: Split GATT functions
268749,sensor: add ms5607 sensor
213930,Convert more net tests to ztest
269659,net: sockets: Rework socket offloading
258232,Introduce the cfb_shell sample app
209414,drivers: nrf: rtc: Add driver for nordic SoC's RTC (Real Time COUNTER)
261324,drivers: adc: Add SAM0 ADC driver
265594,boards: reel board: add support for new display (reel board v2)
253918,net: buf: Redesign with split data and meta-data
254630,tests: kernel: semaphore: Added tests for semaphore.
214282,Python-based flashing
256090,boards: x86: add support for UP Squared (Pentium/Celeron)
262385,drivers: serial: sam0: Add DMA async mode
260788,include: misc: util.h: Rename min/max to MIN/MAX
214134,kernel: implement some system calls
255912,drivers: serial: nrf: Adding UARTE driver for the nRFx family
259368,net: sockets: Implement select() call.
214809,samples: boards: cc3220sf_launchxl: socket echo over WiFi
264896,samples: intel_s1000: update sample audio app for control from host
258942,shell: remove Console dependencies
265061,Add spi driver for lpc boards
260305, Bluetooth: Add initial whitelist support for autoconnect purposes
256258,"doc: simplify CONTRIBUTING, merge non-apache"
270133,"adc: devicetree capabilities, helper functions, voltage divider example"
209266,kernel:  x86: MMU: kconfig definition for Memory Management Unit
257680,"Docs: overhaul ""getting started"""
258939,drivers: MXSMIO SPI flash support
209545,Initial controller-based privacy support
264214,style: add braces around if/while statements
209493,Bluetooth: controller: Extended adv and scan of non-conn non-scan without aux
254036,SPI API feedback changes applied
255136,drivers: serial: uart_stm32: Add LPUART support
265587,subsys/random: Add cryptographically secure and bulk fill functions
255832,scripts: extract_dts_includes.py: refactor for better maintenance
267870,drivers: CAN: Add bus-state API
269376,Draft terminology related to API behavior definitions
209804,Bluetooth HCI SPI slave application
260726,Board documentation changes
265327,test - ignore
265307,introduction of the first 64-bit Zephyr target
267974,boards: stm32: add nucleo board stm32g474re
268638,[TOPIC-GPIO] Update the PCAL9535A driver and rename it to PCA95XX
255303,tests: unfold nffs_fs_api
260801,x86: implement kernel page table isolation
255054,Scheduler rewrite
266854,Add support for the Actinius Icarus board (nRF9160)
264663,OpenAMP rsc table sample
254594,tests: kernel: Add tests for k_fifo usage scenarios
256923,scripts: dts/Generate compatible flags
209048,stm32f4: Add support for UART4 to 10
267804,boards: stm32: Set arduino gpio connector on nucleo 64 pins boards
260870,samples: intel_s1000: 2-way audio demo over I2S host
268039,x86: intel64: implement runtime page tables
267437,Enable imxrt1010
254685,[DNM] Add flexible top-level runner mechanism
260440,More moves toward using new net_pkt API
255062,add k_poll and k_poll_signal syscalls
257579,Add support for ST Micro Nucleo-64 board with STM32F302R8 processor
269629,board: efm32pg_stk3402a: Add option to compile for EFM32JG12B
268830,sensor: dts - convert several sensor drivers to DTS
269954,DesignWare drivers cleanup
272695,doc: DT improvements
215105,arch: arc: Add the intial support of memory domain
264641,Generate DNS server add/del net mgmt events
214805,[RFC][DNM]Pinmux configuration code generated from Device tree
209557,drivers: eth_stm32_hal: Initial STM32F4 HAL based Ethernet driver
214204,STM32 USB Controller driver
270639,drivers: display: Add support for GD7965 display controller
209209,MPS2 touchscreen
259318,boards: particle: add board support for particle argon
270564,tests/fs: NFFS has been replaced with Littlefs in multifs tests
209422,sensors: add ADXRS290 driver
264016,kernel: add futex support
264172,"kconfiglib: Fix symlink issue, unclutter symbol strings, avoid redundant writes, misc."
262559,shell: Add TELNET backend
254553,[DNM] kconfiglib: Update to fd21c5cb320b9
267582,arch/x86: add SMP support (64-bit mode only)
266098,net: Add CONFIG_NET_NATIVE option for selecting native IP
213618,merge arm branch into master
273865,drivers: sensor: st: Convert to new DT_INST macros
209413,1.8 fixes
259073,drivers: gpio: Add support stellaris gpio controller driver
261835,doc: use :zephyr_file: where appropriate
263612,[DNM] Settings const key
265052,x86: clean up and refactor arch/x86/include
257106,net: gptp: Experimental Grand Master support
209835,kernel: validate kernel objects
272833,lib: os: onoff: Add cancellation before started feature
263523,Wrapping compiler builtins
269710,include: Remove compat include headers
264011,Move more modules out of the tree
266674,Backport Check
256663,adc: add native driver for Quark D2000
269458,Bluetooth: Mesh: Restructure doc
261146,Ieee802154 switch to new net pkt API
209286,Initial support for Olimex STM32-E407 board
268405,kconfig: Remove symbol types from Kconfig.defconfig files
267220,arc: hsdk: bug fixes and new feature supports
213672,arch: arc: Add mpu support
257422,linker: warn about orphan sections
262635,drivers: counter: Add SAM0 basic counter support
256837,MS5837 pressure sensor
214422,merge arm branch into master
257357,Shell handler returns int value
258911,samples: cmsis_rtos_v2: Add sample application
263177,bluetooth: controller: Source code documentation of ticker
270325,cmake: remove include/drivers from include lists
267098,Microchip XEC PWM driver
253939,native: documentation improvements
257065,Add driver support for Stellaris ethernet controller.
256945,drivers: apds9960: rework and add trigger
214029,Enable Low Power State/System Off State on nrf52 platform
214291,Limit mcux drivers to SoCs that have the associated hardware
256508,samples: mesh: nrf52: to solve pending issues
258028,gpio: stm32 use dts extracted information to populate gpio instances. 
270430,drivers: crypto: Add STM32 CRYP crypto driver
258435,boards: arm: Add support for NUCLEO-L496ZG
263715,Network connection manager 
209458,v1.8 fixes for RC4
270669,Fix websocket when reading small amount of data
259900,nRF9160 pca10090
255319,drivers: i2c: I2C shim for nrfx TWI and TWIM drivers
209727,merge arm into master
254681,userspace: compartmentalized app memory organization
209175,Bluetooth: Move common code to common/
265102,Bluetooth: services: Move GATT services source files
257852,boards: arm: nucleo_f756zg: Created new board nucleo_f756zg
258452,doc: Document some Kconfig best practices and tips
254784,driver: ptp_clock: PTP clock driver definition
213498,pwm: Introduce mcux shim driver
257001,Add spi to mimxrt1050_evk
214572,docs: initial user mode documentation
272781,Add GMAC device tree binding
267936,x86: mmustructs cleanup
266471,drivers: spi: rv32m1: Added LPSPI driver for RV32M1
254406,drivers: sensors: Add lsm303dlhc driver
273027,Support OpenThread Border Router in Zephyr
259587,Add support for external flash and sdram to imx rt series
259800,[WIP] drivers: adc: add adc driver support for STM32
254283, usb: sam0: add a USB device driver.
264702,Add civetweb HTTP sample
256624,IPv6 address and prefix lifetime timer refactoring
254536,boards: olimex stm32-h407: Add initial support
272724,support license check with topic branch
253972,USB: Add HID class support
272285,DT: augment tree and use it to re-order macros
209230,doc: Update NXP board docs for pyOCD and Segger J-Link
214085,Sebo flash script
267116,arch/riscv:initial support for floating-point
266482,[ESP32] drivers: Add UART Driver with FIFO/Interrupt support
256254,userspace: sample app domain applications
254546,[DNM][RFC]Add support for first Cortex-M33 board/SoC (MPS2_AN521)
254420,drivers: GPIO Added GPIO for SAM family.
256022,drivers: add imx7d pwm driver
272868,board: arm: black_f407ve: Initial support
215109,[RFC] Generic SPI Flash driver
258969,samples: cmsis_rtos_v1: Samples to demo usage of cmsis_rtos_v1
214593,CMake: update docs/application/application.rst
267938,"STM32L1: add spi, add L1 disco board, add extra parts"
259606,[WiP] [DNM] Update power management support.
254281,test cases moved to ztest and naming fixes
263890,Network stack: net_if cleanup
264619,Device Tree clock information
267679,Settings filter duplicates
260032,Refactoring socket tests + poll() + select() test
257616,Board support for nRF52832 and nRF52840 from makerdiary
215032,Bluetooth: tester: Add initial support for BTP Mesh service
254115,kconfig: Rebase to latest Kconfiglib
256199,Add a generic SPI NOR flash driver instead of the specific w25qxxdv driver
258329,Bluetooth: Port mesh shell to the new shell
258142,usb: logs: Use original logger functions
255347,Display api
255513,tests: fifo_timeout : Dereference after null check
270352,boards: arm: Add support for stm32vl_disco (and stm32f100xx SoC)
260547,Bluetooth: Add GATT Caching support
259907,Add i.MX RT I2C support
257213,doc: subsystems: shell: Add documentation.
272356,Arch arm cortex m swap locking
267994,Pr/19729
262644,cmake: Add function for adding snippets to the linker file
260116,MHU: Add MHU driver support for SSE-200 subsystem
259307,Add 96Boards STM32 Sensor Mezzanine board support
213562,Olimex stm32 p405
265186,Tests arch arm swap
254206,native: added more proper command line parameters parsing
272678,Merge Topic devicetree
260024,Minor doc change to titles and structure
266117,Add board support and documentation for MEC1501 modular card ASSY 6885
257509,lib: posix: Implement generic file descriptor table
269403,Nucleo L452RE board definition added
270938,[TOPIC-GPIO] updates for deprecated API
213547,tests: net: convert to ztest
254210,Bluetooth: Mesh: Convert to new net_buf_simple APIs
264909,"Enable Counter, SPI, ADC enable for STM32WB55x"
266321,[TOPIC: DTS] dts: bindings: Make foo-device.yaml/foo-controller.yaml naming consistent
254570,Bluetooth: controller: Fix v1.9-branch from v1.11.0
254633,arch: arm: implement TZ api and configure SAU and  non-secure core registers from secure firmware
258433,Board cleanup
209536,Preliminary ESP32 port
214412,drivers/ieee802154: Stabilize the KW41Z IEEE802.15.4 driver
256713,drivers: i2s_cavs: Bidirectional I2S implementation for Intel S1000
215193,spi: add a SPI driver for the SAM0 series
264244,Add ADC support for the NXP KE1xF SoC and TWR-KE18F development board
272468,doc: dts: Add lots of documentation for generated macros
209150,k_mem_pool: Complete rework
258880,samples: mesh: nrf52: coding style & feature improvements
255548,RTT update and Kconfig configuration
214677,cmake & dts changes to move board related dts files into board dir
268487,[DNM] Test the integration of nrfx 2.0.0
263303,Microchip I2C driver support for MEC family
273210,Bluetooth: Mesh: Slab based segmentation handling
267918,[TOPIC-GPIO] gpio: Update mcux lpc driver to use new gpio api
256048,kconfiglib: Add preprocessor and two warnings
261602,doc: net: lwm2m: add LwM2M high-level API documentation
260835,power: Rework OS <-> Application interface
257671,Logger net backend
258605,Convent stm32 iwdg driver to new API
259719,boards: arm: Add xtools as a supported toolchain
256016,ARMv8-M MPU driver implementation
209750,net/mqtt: Enable TLS support
258868,samples: mesh: nrf52: coding style & feature improvements
268338,"USB power state callback, API rework."
256434,Update Kconfiglib to get rid of some hacks and improve menuconfig symbol information
209477,ZEP-2225: Bluetooth: Ability to unregister GATT services
257666,Timer rewrite phase 3: drivers
256336,syscall: Move arch specific syscall code into its own header
256259,SDL based display emulation driver
268445,"x86: consolidate x86_64 architecture, SoC and boards"
265544,Add Whitelist Support
264765,RFC: approach to supporting driver-specific API
254892,ArgonKey board: Adjust DTS support and add sample test
263669,zio: Introduce ft5336 touch sensor driver and integrate into LittlevGL
264045,Network interface userspace access
267884,samples: net: Add dummy multithreaded HTTP server
254557,ext: hal: cmsis: Update ARM CMSIS headers to version 5.3.0
265656,[Backport v1.14-branch] Network interface userspace access
265569,Bluetooth: controller: Conformance testing backports to v1.14 branch
257791,linker: warn about orphan sections (again)
209633,tests: Remove camel case and fix coding style
253849,samples: net: perf: Add sample for throughput measurement
273425,Add support for PWM on STM32 H7 series
257496,boards: arm: nucleo_f746zg: Created a new stm32 nucleo board.
213868,x86mmu: kernel: Validate existing APIs
267987,drivers: sensors: Fix log module registration
209040,Add support for STM32L432KC and Nucleo L432KC board
254989,boards: arm: add support for NUCLEO-L053R8
273463,ext: hal: Remove Altera HAL from the tree and use a module
264326,arch/x86: add x2APIC support
256362,build: Replace GCC ARM Embedded with GNU Arm Embedded
257179,drivers: sensors: Add support for Nordic QDEC
213831,crypto: mbedtls: Update mbedTLS to 2.6.0
257697,Tests/Samples: Cleanup tags
257140,"drivers: fxos8700: enhancements, mma8652 compatibility, motion detection"
269879,[TOPIC-GPIO] Clean up on stm32 gpio driver
214929,RPL mesh multi-node sample using qemu
264029,Mps2 an521 and Musca B1 support call TFM services by IPC
273650,ADC: Add support for Microchip MCP3204/MCP3208
260905,Add socket CAN dispatcher support
267980,[topic-gpio] drivers: gpio_stm32: update to use new GPIO API - NO BOARDS
272730,Device power management support on cc13x2/cc26x2
209113,Disco sensors samples and settings
272404,Add support for K66F and Segger IP switch board
209174,"[WIP, 1.9] Bootstrapping BSD Sockets like API"
260584,Shell history refactoring
209412,drivers: dma: add shim driver for mcux edma
213895,Support SNTP client library
259217,Add support for Pico-Pi i.MX7D board
256759,logging: add mechanism for handling transient strings
264447,boards: arm: Add support for 96Boards Meerkat96 board
270143,samples: nrf: add battery monitor
261820,CANBUS driver for native_posix board
259442,Shift DTS before Kconfig
209612,boards: arm: Add STM32F3DISCOVERY board
256064,ext: lib: crypto: Generic mbedtls config file
255023,drivers: pwm: Add shim for nrfx PWM HW driver
264088,drivers: Add counter driver (RTCC) for SiLabs Gecko SoCs
214911,[RFC] LwM2M: write attribute support
214896,drivers: usb_dc_stm32: Add support for all STM32 families
268435,[TOPIC-GPIO] validate pin ordinals in wrapper functions
214690,Bluetooth: Mesh: Friendship fixes
267612,boards: arm: add QEMU support for Cortex-M0
267626,arm: arch code naming cleanup
268883,[DNM] Test nrf52_bsim aligned with nrfx 2.0.0 (2)
268851,Integrate nrfx 2.0.0
258376,Reel board periphs
209092,Merge arm branch into master
260844,boards: bl652_dvk: Add BL652 DVK board
214077,RFC: system call declaration interfaces
257530,drivers: spi: Add atmel sam series spi support 
268368,boards: atsame54_xpro: Add SAM E54 Xplained Pro Evaluation Kit
254360,boards: Add initial support for the nucleo-f446re board.
270872,[TOPIC-BLE-LLCP] Bluetooth: controller: Add Tx Queue
209476,boards: provide Nucleo-64 F334R8 development board's documentation
273597,drivers: serial: Xilinx ZynqMP/Zynq-7000 UART driver interrupt support fix
272932,Initial support for NUCLEO-H743ZI board
253822,cmake: remove IS_TEST handling
254104,USB device transfer
256296,Get rid of Zephyr's prefer-later-defaults behavior
255822,i.MX IPM
267615,"drivers: Kconfig.nrfx: Choose driver type basing on DT compatible (for I2C, SPI, and UART drivers)"
273540,drivers: gpio_gecko: convert to DT_INST defines
257332,boards: Cleanup gpio flags in device tree (fixes button example)
267108,Microchip XEC basic timer/counter driver
214904,Add support for the STM32F072-EVAL Board
257512,Update STM32 disco board vs default configuration guidelines (part1)
209435,1.8 fixes for rc3
255960,boards: arm: stm32: Basic support for STM32F769I-DISCO board
269588,doc: release notes: Update contents for 2.1.0
214171,Jailhouse (inmate/guest) port
260221,Move doxygen API docs around and have them alongside general documentation
260438,lib: cmsis_rtos_v2: Additional CMSIS RTOS v2 Support
255038,"dts: Add sensor and mcr20a bindings, and fix samples"
256432,boards: riscv: Convert HiFive1 to DTS
273165,doc: release notes: Update contents for 2.2.0
214106,Ieee802154 changes for better & future hw features support
254474,Cleaning up a bit dts scripts
273079,Convert STM32 drivers to DT_INST
272021,samples: Add MetaIRQ dispatch sample
256015,WIP DNM esp32: add flash cache support
260752,Bluetooth: controller: Data Length Update port to ULL/LLL arch
255440,Testcase cleanup
265865,Microchip Xec basic timer driver
214804,Bluetooth: Mesh: Improvements to the Config Client API and related shell commands
255551,boards/arm: Add basic support for Nucleo-F302R8
213860,drivers: i2c: Add support for cc32xx I2C
254537,boards: nucleo_f070rb: add new board
255035,doc: Create a sensor threat model doc
263102,boards: arm: add initial support for NUCLEO-L152RE board
264411,Add 96Boards Avenger96 board support
259184,rework GPIO configuration flags
258238,Silabs flash pages
259834,dlist API enhancements supporting timer cleanup and scheduling fix
256674,bluetooth: BLE GATT battery service
262793,drivers: pwm_nrf5_sw: Fix the driver and make it support nRF9x SoCs
209670,scripts: extract_dts_includes.py: Adhere to PEP8
272386,Refactor ARM interrupt system (Cortex-A & Cortex-R)
257781,Shell unify commands ret val
215075,boards: arm: add support for stm32f072b_disco board
257941,sample: boards: add basic sample for the reel board
263826,boards: intel_s1000: Image download scripts
257968,sample: boards: add basic sample for the reel board
254640,Add support for POSIX named semaphores.
268541,drivers: spi: Add basic Gecko SPI driver
260399,boards: arm: add mikroe_mini_m4_for_stm32
214267,boards: arm: Add support for 96Boards Neonkey Board
257188,boards: arm: Add support for ST B-L072Z-LRWAN1 board
254845,Stm32 add gpio nodes
260786,boards: bl654_dvk: Add BL654 DVK board
257498,tests: posix: refactor pthread tests
256895, drivers: flash_gecko: Add flash driver for SiLabs Gecko SoCs
267879,Arch arm fix is in isr
254239,[RFC][DNM] drivers: adc: new API proposal
214183,Stm32 ccm
209244,Add support for STM32F469XI and STM32F469I Discovery Kit
270432,x86-64: implement kernel page table isolation
272946,test pull
266650,"Backport 18575 to v1.14 branch: ""logging: Add basic userspace support"" "
260279,Net-app API removal
254789, drivers: spi: Add shim for nrfx SPIM driver
267868,Run samples against Docker net-tools container
258187,logging: Rafactor LOG_MODULE_REGISTER and LOG_MODULE_DECLARE macros
266638,Usermode logging backport to 1.14
256300,boards: riscv: Convert HiFive1 to DTS
261416,net: buf: Doxygen comment addtitions and fixes
214017,LwM2M 1.10 changes: LwM2M library migrate to lwm2m_message + msg timeout callbacks
273448,Revert #23437
209164,Fix support for Internal STM32F4x flash and add STM32L4x support
255971,Add support  STM32F769 SoC and the STM32F769I-DISCO board 
266493,Logger: Add basic userspace support
273467,Merge build assert macros
263524,1.14 PRs consolidated
264539,Bluetooth: Add runnable tests
214156,Kinetis clock control
267480,dts: Use separate compatibles for Nordic TWI/TWIM/TWIS and SPI/SPIM/SPIS peripherals
264406,Boost default tick rate to double digit kHz on tickless hardware
257205,UART for POSIX_ARCH
214428,boards: arm: Add support for NUCLEO_F091RC board
268695,drivers: watchdog: Add SiLabs Gecko WDOG driver
255952,doc: subsys: logging: Add documentation for new logger
213869,LLMNR client support
255972,Add support STM32F769 SoC and the STM32F769I-DISCO board
268756,x86: enable stack overflow detection on 64-bit
256035,boards: arm: add nrf52840_pca10059
254030,"dts: spi: add more dts nodes and fixup defines, convert boards to using dts"
257677,"menuconfig: Add jump-to for choices, menus, and comments"
214927,Add Master<->Slave SPI test
254391,"POSIX implementation for ""RW Lock"" "
263577,qmsi: move to a zephyr module
213836,Bluetooth: controller: Add Direct Test Mode support
262917,tests: net: all: Add more options to catch-all test
262489,Introduce sys_mutex APIs and fix user mode support for MQTT
214278,userspace and system call handler code cleanups
256650,LwM2M data formatting bugfixes
265639, ext: hal: nordic: Update nrfx to version 1.7.2
255189,Revert zephyr library ifdef
267383,Docs: thread documentation enhancements and cleanup
265658,Add doc about POSIX implementation in Zephyr
270774,Fixes for ublox SARA modem driver
267576,boards: arm: Add steval_fcu001v1 board support
254346,Argonkey port
254593,arch: arm: nordic: nRF5 to nRF rename for upcoming chip families
209036,Bluetooth: controller: Refactor ll c into states/roles files
256255,Add initial support for MMA8451Q (3-axis accelerometer)
214435,"Revert ""X86: MMU: PAE boot time page tables."""
267815,logging: add syst format support for existing logging system
258828,boards: particle_xenon: Add support Xenon
214075,boards: arm: Add support for STM3210E_EVAL
213569,stm32f4: Add STM32F429I-DISC1 board
270948,Add Nucleo-64 stm32f303RE board
215197,Add support for CCS811 digital gas sensor
255664,doc: release notes: Update 1.12 release notes with GitHub issues
256957,menuconfig: Fix some minor graphical glitching and add custom styles
254518,boards: arm: add initial support for NUCLEO-L073RZ board
269586,OpenISA: RV32M1: Add PWM support
213499,doc: add CONTRIBUTING.rst to project repo and docs
256286,Network socket API syscalls
267751,kernel: arch interface housekeeping
262738,userspace: reduce CI userspace testing to tests that use it and fix some network tests
262933,Icc support [WIP]
262377,drivers: dma: Add SAM0 DMAC driver
256868,portability: Towards C99/C11 compliance
260293,Update power management for nRF5x
268468,arm/riscv: kconfig: Remove type from NUM_IRQS in defconfig files
209749,I2S (Inter-IC Sound) driver API
254205,Syslog network backend
260569,SOCKS5 proxy support for the MQTT client (TCP)
255877,drivers: led: Add LED driver support for NXP PCA9633
261937,drivers: sensor: Add ADXL362 interrupt handling
254988,introduce sflist slist-alike
255774,Add RTC driver for STM32L4 using LL APIs
257424,USB: netusb: Refactor function registration
261970,subsys: power: clean up function names & update documentation
209256,Sam3x
256273,native_posix: Generalized native tasks + Refactoring of command line options
273257,Merge build assert macros
255209,Get rid of 'option env' symbols + display properties on multi.def. symbols in the right place
263652,Bluetooth: Support for HCI Vendor-Specific Events
259706,samples: mesh: revised implementation of states binding & other
266217,"aggregated remaining patches to correct use of extern ""C"""
264879,include/arch/x86: restructure and cleanup
266432,ext: hal: make openisa HAL a zephyr module
257490,"Add UART5 to stm32f1 dts.fixup, Align all stm32 dts.fixup "
255222,Extend LED API and add implementation for NCP5623 
256702,dts: add SPI bindings for nRF family
264622,Decouple timers from system clock
214507,boards: arm: Add support for STM32L476G Discovery board
272877,drivers: i2c: Add mcux flexcomm driver
213821,boards: arm: Add support for STM32F412G-DISCO
263205,west: Move cmake and build functionality to zephyr and add a boards command
263245,Add SPI support for CC13xx / CC26xx
214845,yaml: fix properties syntax to 'mapping' instead of 'series'
254011,native: added shell support
254829,Implement/Update POSIX mutex APIs
255414,USB: Add MS OS Descriptors version 1 support
260802,samples: intel_s1000: I2S audio sample application
269211,"drivers: display_st7789v: obtain parameters from DT, add Waveshare 1.3inch display"
209359,Add support for STM32F412ZG
264415,"ext/hal/microchip/mec/mec1501 Header update Port80 capture, timer, eS…"
263426,Add CC13xx / CC26xx I2C support
259349,soc: arm: st_stm32: Cleanup gpio function code.
268964,Added generic shield for ST7789V display controller
255526,USB: Add BOS Descriptor API
254006,boards: arm: add support for STM32F0DISCOVERY
267530,Cleanup and convert to ztest unit tests
209186,Add support for STM32F4DISCOVERY Discovery kit and fix support for STM32F407XG
263597,Bluetooth: Proprietary HCI Vendor Specific Event
260494,stm32_spi: Add DMA capabilities for STM32F4 SOCs
273827,Rework kernel FP sharing test
264904,Slist coverage fixes
255006,drivers: add i.MX GPIO driver shim
264934,[Backport v1.14-branch] Slist coverage fixes
214465,Replace create sockaddr
209185,Stack overflow
259180,boards: add new board Electronut-labs Blip
264802,Bluetooth: controller: Fixes related to BT LL TS 5.1.0 conformance test run
259758,"Revert ""dts: silabs: use 'aliases' to remove dts_fixup defines"""
255918,STM32F723 support
269183,"dts: Rename generated_dts_board* to devicetree*, with backwards compatibility"
270661,Introduce ft5336 touch panel driver and integrate into lvgl
254971,Test case documentation and cleanup
255901,STM32F7 improvements and STM32F723 support
271986,bug  fixes in arc smp initializaiton and tests
272689,drivers: ethernet: eth_sam_gmac: Fix priority queues
254090,gpio: Add a driver for SX1509B
256228,drivers: eth: e1000: Add driver Intel PRO/1000 Gigabit Ethernet contr…
209391, ZEP-2171: Move all board pinmux code from drivers/pinmux/stm32 to boards/arm/..
272100,LPC55xxx secure/non-secure split
272322,kconfig: Replace non-defconfig single-symbol 'if's with 'depends on'
253864,cmake: Use path-corrected version of ZEPHYR_BASE
255167,tests: kernel: Add description for test cases
257525,Move various drivers to new logger
214938,Board: Add support for nucleo_f429zi
256497,Fix small api usage problems
264079,Add support for LE Secure Connection authentication using OOB for Central role
261978,Kconfig: Remove blank lines at the beginning/end of files
209178,Add STM32F413 support
263005,Bluetooth: GATT: Add support for static services
260721,boards: arm: add Electronut labs papyr (nrf52840_papyr)
