"pull_request_id","loc_additions","loc_deletions","num_files_changed","pr_src_state","pr_src_title","merged_status"
"217318","366","72","17","closed","Improve MetadataCredentials test","Merged"
"221595","366","45","19","closed","1.4.0 to master upmerge","Rejected"
"225041","366","59","12","closed","Update Python 3.7 dockerfile","Merged"
"219641","365","7","4","closed","Script for running a matrix of run_tests.py instances at once.","Merged"
"224239","365","131","40","closed","Even More Clang Tidy: performance-*","Merged"
"216280","364","267","8","closed","Cleanup in C# tests","Merged"
"216766","364","138","19","closed","Bring 0.11 into master","Merged"
"219954","363","508","44","closed","Auto-update Python documentation","Rejected"
"220497","363","1","2","closed","Fix issue #9597","Merged"
"224618","363","0","6","closed","WIP: Microbenchmark for system roots feature","Rejected"
"223640","363","105","11","closed","load ssl default root certificates only once","Merged"
"218377","362","182","14","closed","Improvement to benchmarking","Merged"
"226410","361","50","21","closed","Remove platform aligned malloc in compat. mode.","Rejected"
"224284","361","13","5","closed","PHP: add call invoker","Merged"
"224409","361","13","5","closed","Upmerge v1.13.x into master","Merged"
"212030","360","235","28","closed","Changing the SSL (Server) Credentials API.","Merged"
"216496","360","5","9","closed","Add a deadline to Server::Shutdown","Merged"
"218922","359","196","13","closed","Make transport-level errors be reflected in status messages on calls","Merged"
"218568","358","222","5","closed","Made complex directories for python protoc test","Merged"
"224527","358","514","52","closed","Cleanup and update C# examples","Merged"
"219777","358","9","8","closed","Support request separation of server-side streamed RPC","Merged"
"218179","358","241","11","closed","Refactor port server client part to be shared between Windows and POSIX ports","Merged"
"218357","357","232","3","closed","Refactored C++ code generator to not directly depend on protobuf","Merged"
"220765","357","39","4","closed","Add maximum_concurrent_rpcs parameter to grpc.server","Merged"
"218693","357","424","14","closed","Move cronet code out of libgrpc and into libgrpc_cronet","Rejected"
"222131","356","115","6","closed","Fake zero copy protector","Merged"
"227826","356","52","8","closed","c# - reduce delegate allocations in the Async*Call API","Merged"
"216988","355","351","8","closed","Fix issue with Node installation","Merged"
"226856","355","157","26","closed","Update protobuf to 3.9.0","Rejected"
"221810","355","11828","71","closed","Test owners","Rejected"
"212389","355","80","16","closed","Fixing Windows port.","Merged"
"221807","355","11828","71","closed","[DO NOT SUBMIT] Test owners","Rejected"
"221381","354","316","11","closed","Move gRPC constants to js file to include them in generated documentation","Merged"
"219429","354","275","14","closed","Move Podspecs to v1","Merged"
"223933","354","60","19","closed","Support Microbenchmarks Internally","Merged"
"219605","353","17","7","closed","Add ruby profiling demo","Rejected"
"225375","353","2446","33","closed","Upmerge v1.17.x to master","Merged"
"216794","353","143","8","closed","Generate interop test args in python.","Rejected"
"220371","353","88","22","closed","Trigger HTTP CONNECT handshaker via channel args.","Merged"
"224507","353","0","6","closed","Upload web-assets for packages.grpc.io","Merged"
"216183","352","190","9","closed","Lock free requested call fulfillment path","Merged"
"226249","351","261","36","closed","Revert ""Revert ""Revert ""Folding the Channel class into the grpc_impl namespace.""""""","Merged"
"220452","351","162","8","closed","Update latency profiler to use (more appropriate) microbenchmarks","Merged"
"220194","351","0","35","closed","Revert ""Revert ""Revert ""Revert ""Remove redundant includes from string.h and tmpfile.h""""""""","Merged"
"216234","351","55","10","closed","temporarily change run interops.","Rejected"
"223247","350","0","8","closed","Benchmark grpc_core::RefCountedPtr vs std::shared_ptr","Rejected"
"212037","350","48","10","closed","Allow serving GET's from GRPC HTTP2 servers.","Merged"
"226842","350","52","8","closed","c# - reduce delegate allocations in the Async*Call API","Rejected"
"220540","349","361","8","closed","Make load balancers use combiner locks","Merged"
"222949","349","0","5","closed","Added resolver for grpclb","Rejected"
"220220","348","105","10","closed","Add service config doc.  Update naming and grpclb docs.","Merged"
"215943","348","45","7","closed","Backport PHP PECL extension to main 0.9.1 release","Merged"
"212202","348","328","4","closed","Clean build.json","Merged"
"218678","348","196","30","closed","Update third_party/protobuf to v3.0.0-beta3 (in  release-0_14  branch)","Merged"
"222350","347","16","9","closed","Add TLS verify callback for Python and Ruby","Rejected"
"218309","347","299","33","closed","Optionalize resolvers","Merged"
"217842","346","350","14","closed","Revive and reform open-loop QPS testing","Merged"
"220166","346","157","9","closed","node: upgrade to protobuf.js 6","Rejected"
"224383","346","32","22","closed","Fix Channelz Linkage Error","Merged"
"227843","345","611","9","closed","Convert xds bootstrap code to use new JSON API","Merged"
"223418","345","41","9","closed","Add grpc_posix bindings.","Rejected"
"226846","345","254","18","closed","Migrated from nanopb to upb for health","Merged"
"223289","345","279","10","closed","Revert ""Merge pull request #13932 from dgquintas/conn_subchannel""","Merged"
"228277","344","65","7","closed","Change grpclb policy to use internal connectivity state watch API","Merged"
"220966","344","0","5","closed","Initial ruby fork support","Rejected"
"224111","344","3","28","closed","Revert ""Remove ccache from all docker images""","Merged"
"227621","344","5","26","closed","Add vsock support","Rejected"
"217288","344","12","10","closed","Add a test of httpcli over ssl","Merged"
"222002","344","53","22","closed","Roll forward ""Add TSI zero-copy frame protector""","Merged"
"223125","343","297","11","closed","Connected subchannel refactoring","Merged"
"228300","343","16","9","closed","Add comments to TlsFetchKeyMaterials API and add test file for C-core TLS credentials options.","Merged"
"226907","343","1309","22","closed","Create sub package for cronet","Merged"
"221525","343","44","16","closed","Created a Java Oracle8 Dockerfile directory and moved build_inter…","Merged"
"220468","342","5","14","closed","Fix fuzzing detected crash","Merged"
"220784","342","173","4","closed","Move to a customized benchmark diff tool","Merged"
"227248","342","87","38","closed","Fix v1.24.0-pre1 objc release","Merged"
"218536","342","0","5","closed","Ruby docker files and config","Merged"
"216016","342","6","8","closed","Fix fd handling on posix","Merged"
"219846","341","253","6","closed","V1.0.0 dotdashpay changes","Rejected"
"226064","341","3231","28","closed","DO NOT MERGE: Test PHP MacOS build failure","Rejected"
"218546","341","6","7","closed","Python stress test docker config files and related changes","Merged"
"224147","341","162","47","closed","V1.12.x","Rejected"
"219449","341","173","3","closed","Updated cmake template, cmakelists with additional QA flags","Rejected"
"226836","340","91","21","closed","Add ChannelBase, change ClientBase constructor argument","Merged"
"222719","339","10","7","closed","Remove grpc_slice_buf_cmp and change public_headers_must_be_c89 to pr…","Merged"
"215992","339","0","2","closed","Create ObjC Bazel targets for grpc_unsecured and gpr","Merged"
"227915","339","131","3","closed","Add cmake_target field to abseil targets","Merged"
"224797","338","61","32","closed","Rename repo consistency checks to ""consistency""","Rejected"
"227061","338","2","8","closed","  Added test for timer wakeups","Merged"
"223031","338","326","2","closed","cmake: Don't rely on boringssl headers when ssl provider is ""package""","Merged"
"225824","337","259","35","closed","Revert ""Folding the Channel class into the grpc_impl namespace.""","Merged"
"216072","337","145","21","closed","Add metadata refcount debug helpers","Merged"
"217871","336","181","20","closed","Update C# examples to 0.13.0 packages","Merged"
"218230","336","49","6","closed","C# performance worker improvements","Merged"
"227651","336","317","22","closed","Convert grpc_connector to C++.","Merged"
"228331","336","65","15","closed","[Aio] An alternative way of making sync & async compatible","Rejected"
"215575","336","13","5","closed","Split thread stress from end2end to improve parallelism","Merged"
"218169","336","194","8","closed","Don't hold the GIL when calling anything in core","Merged"
"226289","335","8","9","closed","C++ callback API: Add client-side unary reactor model","Merged"
"212368","335","58","15","closed","Add a facility to control tracing without recompiling","Merged"
"226376","334","560","25","closed","Revert ""Merge pull request #18859 from grpc/internal_py_proto_library""","Merged"
"224223","334","0","2","closed","PHP: map status code to related string","Rejected"
"221492","334","429","8","closed","Change LB policy API to always return results via the closure.","Rejected"
"224692","334","120","17","closed","Upgrade C# examples to grpc1.14.1 and protobuf3.6.1","Merged"
"222937","333","448","8","closed","Change client-side credentials' use of gRPC Core","Merged"
"227981","333","26","12","closed","[Aio] Implement connectivity state related APIs","Merged"
"218988","333","29","21","closed","Build experimental nugets with dotnet CLI","Merged"
"220308","333","131","9","closed","Update ruby to 240","Rejected"
"222974","333","7","12","closed","Implement InlinedVector independently of absl.","Merged"
"222056","332","84","3","closed","Update the ssl client certificate validation.","Rejected"
"226576","332","0","4","closed","Mapping for a simple message struct.","Rejected"
"215725","332","0","10","closed","Add missing copyright notices","Merged"
"219175","332","155","9","closed","Benchmark fixes","Merged"
"225940","332","93","24","closed","Implement TCP_INQ for gRPC in Linux","Merged"
"216663","332","76","13","closed","PHP: support per message compression disable","Merged"
"218522","331","7","17","closed","Fix bug where max_frame_size was ignored","Merged"
"216084","331","143","7","closed","More flexible default google creds.","Merged"
"227373","331","1214","30","closed","Remove gpr_get/set_allocation_functions","Merged"
"217346","331","23","9","closed","Improve C# coverage","Merged"
"219179","331","253","14","closed","Advance versions from 0.14 -> 1.0.0-pre1","Merged"
"221304","331","69","13","closed","Update bdp and max_frame more often","Rejected"
"217438","330","170","12","closed","Security connector fixes for 0.12 branch","Merged"
"216268","330","40","13","closed","C# logging API","Merged"
"224017","330","424","21","closed","Migrate SSL_transport_security TSI to new TSI handshaker API","Merged"
"218962","330","229","21","closed","Changed default string type to be str","Merged"
"219549","330","130","39","closed","Improvements to CoreCLR support","Merged"
"225105","329","89","35","closed","Channelz: Socket Tracks Addresses","Merged"
"221302","329","67","13","closed","Run trickle as part of bm_diff","Rejected"
"212486","329","9","6","closed","The Python interop client.","Merged"
"227958","329","21","6","closed","[Aio] Abort mechanism for server side","Merged"
"226816","329","105","25","closed","C#: add System.Memory dependency and use Span<> internally for all target frameworks ","Merged"
"227259","328","2919","26","closed","Add vsock support","Rejected"
"222129","328","1202","14","closed","Upgrade c-ares to 1.13.0","Merged"
"224734","328","1104","52","closed","Revert ""Fathom tcp changes""","Merged"
"212057","328","56","44","closed","Remove uses of sprintf","Merged"
"212035","328","333","12","closed","Bind servers to port 0 in node tests","Merged"
"227610","328","2919","26","closed","Add vsock support","Rejected"
"216615","328","69","11","closed","Make C# error spec compliant","Merged"
"221115","328","79","29","closed","Optimize framing a little","Merged"
"228134","327","0","7","closed","Add xDS interop tests doc","Merged"
"218355","327","97","18","closed","Factored out parse functions from sockaddr_resolver","Merged"
"223065","327","354","9","closed","Simplify top level CMakeLists.txt","Merged"
"217566","327","207","6","closed","Move build configs into build.yaml","Merged"
"228356","326","69","18","closed","[Aio] Add an alternative mode for the AsyncIO Stack","Merged"
"217567","326","207","7","closed","Test rtt2","Rejected"
"225243","325","292","4","closed","Adding ads (data-plane-api) method name to wellknown names list.","Merged"
"226131","325","35","45","closed","Update jessie-backports URL","Merged"
"216536","325","218","15","closed","Security connector refactoring","Merged"
"222742","325","62","10","closed","Virtual Flow Control","Merged"
"212227","325","12","8","closed","Server server credentials","Merged"
"216301","325","4","8","closed","Wrap connectivity API, expose it to client as waitForReady","Merged"
"219310","325","9","6","closed","add ruby cpu timer and usage timing in benchmarks","Rejected"
"218806","324","159","7","closed","Allow custom server handler mapping for C#.","Rejected"
"223236","324","165","20","closed","Elide cygrpc.ChannelArg and cygrpc.ChannelArgs","Merged"
"216324","324","97","37","closed","Backport C# related fixes to 0.10 branch.","Merged"
"223575","324","235","14","closed","Replace old server_host with the new one via command line.","Merged"
"218319","324","34","8","closed","Grpc.Tools package has MSBuild/XBuild magic to generate C# source code","Rejected"
"219079","324","150","9","closed","Deflake C++ qps tests and improve verbosity of driver reporting","Merged"
"227283","324","5","7","closed","Add support for OpenSSL ENGINE","Merged"
"216587","324","7","7","closed","Fix for streaming flow control issues","Rejected"
"216670","323","7","7","closed","Fix flow control issues","Merged"
"221336","323","0","6","closed","Auth context python","Merged"
"221181","323","66","12","closed","Add logging of flow control variables, (mostly) fix flow control","Merged"
"218644","323","0","1","closed","Add a simulation of some different global controls for flow control","Rejected"
"219800","323","265","8","closed","Advance ObjC versions to v1.0.1-pre1","Merged"
"223365","323","0","4","closed","Add timing interceptor example for gRPC Python","Rejected"
"224860","322","247","1","closed","Fix .bzl format","Merged"
"227182","321","74","7","closed","[bazel][python] Support _virtual_imports input for py_proto_library and py_grpc_library rules","Merged"
"227585","321","141","4","closed","Second attempt: Add new fields to xds policy config.","Merged"
"225486","321","0","7","closed","Add microbenchmarks for grpc_timer","Merged"
"225158","321","14","38","closed","V1.16.x fix logging opencensus","Rejected"
"225137","321","14","38","closed","V1.16.x fix logging","Merged"
"217230","320","132","4","closed","Stub and server lifecycle fixes","Merged"
"217229","320","132","4","closed","Stub and server lifecycle fixes","Rejected"
"216568","320","88","20","closed","Use string_ref for incoming metadata","Merged"
"221823","320","76","10","closed","More changes to epoll1 poller  (not enabled in tests yet)","Merged"
"216195","320","139","22","closed","Subclass GRXWriter instead of conforming to its protocol","Merged"
"219552","320","230","9","closed","Track whether or not each resolved address is a gRPC-LB balancer.","Merged"
"219386","319","0","3","closed","Tool for collecting build statistics.","Merged"
"219950","319","395","7","closed","Make resource_quota a heap allocated object","Merged"
"222225","319","137","31","closed","Adding more pointer type conversions for C to C++ compilation","Merged"
"215621","319","51","19","closed","Starting on low level changes to support server side authentication.","Rejected"
"218157","319","28","10","closed","Introduce abstract base class for C# service implementations ","Rejected"
"227329","319","42","32","closed","Auto-update Python documentation","Merged"
"227409","319","141","4","closed","Add new fields to xds policy config.","Merged"
"218544","318","121","3","closed","PHP: stress test client","Merged"
"227855","318","388","4","closed","Clean up APIs for handling grpclb protos","Merged"
"218444","318","30","10","closed","Added google call creds/per_rpc interop tests","Merged"
"219383","318","118","40","closed","1.0.0rc2 Python documentation","Merged"
"216473","318","128","32","closed","First draft at addressing #1799 for grpc_security.","Merged"
"221526","318","372","3","closed","Eliminate some allocations in client_channel code.","Merged"
"226212","318","71","41","closed","Cherrypick #18653","Rejected"
"219430","318","118","40","closed","1.0.0 Python documentation","Merged"
"228009","318","2177","10","closed","Backport of #21445 and #21662","Merged"
"219476","318","138","9","closed","combine calls to run batch on unary requests and responses","Rejected"
"227861","318","302","7","closed","Make build template more robust","Merged"
"221351","317","114","6","closed","Implement grpclb drop support.","Merged"
"219020","317","363","22","closed","Non-null Implementation of grpc_fd_get_workqueue for the epoll poller","Rejected"
"220294","316","0","6","closed","Adding Bazel tests.","Merged"
"225118","316","10","37","closed","Fix logging","Merged"
"225012","316","342","21","closed","Xds plugin init","Merged"
"212304","316","92","9","closed","Node auth implementation","Merged"
"225798","316","319","12","closed","Convert client channel factory to C++","Merged"
"224765","316","268","11","closed","Testasserteq","Rejected"
"219839","316","1","6","closed","Check the length of unix socket path name ","Merged"
"227745","316","333","23","closed","Convert grpc_proxy_mapper to C++.","Merged"
"221765","316","61","51","closed","Use https://grpc.io consistently as the canonical URL","Merged"
"212583","316","31","11","closed","Secure python interop (plus Python<->Python interop unit tests)","Merged"
"225418","315","0","5","closed","Add gRPC Python Example: Metadata","Merged"
"221761","314","270","6","closed","Advance versions of BoringSSL and protoc","Merged"
"217912","314","140","35","closed","Rename C# Preconditions to GrpcPreconditions","Merged"
"223813","314","22","13","closed","PHP: use persistent list not shared by other modules","Merged"
"220296","313","15","8","closed","v1.0.x manual upmerge","Merged"
"226375","313","105","23","closed","Added slice equality when static fastpath.","Merged"
"219035","313","6","6","closed","Minimal workqueue implementation for Windows","Rejected"
"218504","313","0","4","closed","Create Python stress test","Merged"
"216017","313","63","42","closed","Client side changes to plumb census context from gRPC-external source","Rejected"
"216926","313","12895","31","closed","Node single install step","Merged"
"221668","313","306","1","closed","Use openssl headers when ssl provider is package","Rejected"
"227225","313","5","6","closed","Add transport interceptor","Merged"
"222911","313","222","10","closed","Carry on from #13468, simplify bazel consumption of grpc","Merged"
"219836","312","114","6","closed","Enable pull request test filtering","Merged"
"219867","312","137","8","closed","combine more core batch ops","Merged"
"221530","312","36","13","closed","Reuse BatchContextSafeHandle objects by pooling them","Rejected"
"216089","312","167","22","closed","Get rid of explicit GrpcEnvironment.Initialize","Merged"
"220161","312","237","15","closed","Renamed google_benchmark submodule to benchmark (bis)","Merged"
"225578","311","10","13","closed","Re-enable c-ares as the default resolver; but don't turn on SRV queries","Merged"
"223636","311","30","55","closed","Remove unnecessary includes of exec_ctx.h","Merged"
"225421","311","0","5","closed","Add gRPC Python Example: Deadline","Rejected"
"226632","310","0","6","closed","Ensure awake pollset_work threads exist on Windows","Merged"
"216281","310","78","22","closed","Generated signed assemblies for C#","Merged"
"223738","310","0","8","closed","TLS session resumption support for Python clients","Merged"
"224784","310","255","9","closed","Revert ""Status propagation changes""","Rejected"
"225937","309","0","2","closed","code generation for dlang.","Rejected"
"221405","309","158","25","closed","Revamp artifacts, packages and distribtests","Merged"
"217362","309","56","14","closed","Fix server.KillAsync() and improve abandoned call test","Merged"
"227854","309","130","26","closed","Leaner MacOS tests (selective installation of prerequisites).","Merged"
"225393","309","47","8","closed","Refactor server deallocation","Merged"
"217171","308","164","12","closed","Changing the credentials plugin API.","Merged"
"215681","307","11","3","closed","Adds GRXBufferedPipe and the PingPong interop test using it","Merged"
"227057","307","248","4","closed","Change cc to c++","Merged"
"220772","307","6","12","closed","Add more jobs to Kokoro","Merged"
"212453","307","18","6","closed","In-process unit tests with test service, some interop test fixes.","Merged"
"225683","306","127","5","closed","Add LB swapper","Rejected"
"220158","306","108","2","closed","Cache Poller threads for cv-poll engine","Merged"
"223019","306","274","8","closed","Fix Windows Compile","Merged"
"216197","306","27","20","closed","Prevent applications from sending reserved metadata","Rejected"
"221225","306","13","16","closed","mpmc bounded queue","Rejected"
"226803","306","23","6","closed","csharp: introduce StringLike concept to avoid/defer string allocations in infrastructure code","Rejected"
"220563","305","1","7","closed","Add microbenchmark of single-threaded CQ operations","Merged"
"216120","305","33","21","closed","User agent string sending support","Merged"
"222832","305","1","6","closed","Add more C# microbenchmarks","Merged"
"222451","305","30","11","closed","Expose conversion of grpc to tsi cert pairs","Merged"
"222611","304","66","32","closed","V1.4.3","Rejected"
"212133","304","264","8","closed","Build cleaner updates","Merged"
"224282","302","0","7","closed","Add Channel Creation Benchmark","Merged"
"217828","301","66","17","closed","Merge from 0.13 and regen projects.","Merged"
"220472","301","204","7","closed","Add new interpreters","Rejected"
"221858","301","45","23","closed","Fix libuv core portability tests","Merged"
"219116","301","0","8","closed","[C-API] examples","Rejected"
"221039","301","23","3","closed","Do not retry when we fail to create a subchannel call.","Merged"
"219976","300","7","7","closed","Handle non-iterator objects in consume_request_iterator","Merged"
"222054","300","276","39","closed","Moving visibility and package creation to the build system.","Merged"
"228230","300","18","9","closed","[Aio] Implement server interceptor for unary unary call","Merged"
"224706","300","265","9","closed","Status propagation changes","Merged"
"225625","300","181","10","closed","Fix C# and Python interop_matrix for v1.18.0 release and other cleanup","Merged"
"217770","300","145","50","closed","No git clone for distrib tests","Merged"
"226170","300","209","23","closed","Convert call_combiner to C++.","Merged"
"218518","299","0","4","closed","Add C# stress client to the test framework","Merged"
"215386","299","194","15","closed","Avoid identifiers reserved by Ruby","Merged"
"228401","299","70","16","closed","[Aio] Extend unit tests for async credentials calls","Merged"
"218557","299","191","15","closed","Reworked python health checking and added tests","Merged"
"225611","299","137","9","closed","Refactor ContextPropagationToken to allow moving to Grpc.Core.Api package","Merged"
"224915","299","50","30","closed","Channelz Part 8: Get Server Sockets","Merged"
"220300","298","15","18","closed","Stub documentation for core modules","Merged"
"220962","298","0","19","closed","Create Object Registry","Rejected"
"228370","297","115","7","closed","xds: don't NACK empty updates, remove deleted resources from cache, and other fixes","Merged"
"222565","297","10","18","closed","Initial Write Immediate IMpl","Rejected"
"224922","297","117","13","closed","Limit Channel Trace by Memory","Merged"
"225388","296","281","3","closed","Reorder fields in slice to share the same bytes for length fields.","Merged"
"221892","296","158","11","closed","Use new protocol for reporting dropped calls to grpclb balancer.","Merged"
"219463","296","166","27","closed","Rename grpc_client_config to grpc_resolver_result.","Merged"
"223654","296","1818","45","closed","Revert ""Channel Tracing Implementation; Part 1""","Merged"
"224583","296","1","21","closed","Reset connection backoff","Merged"
"225814","296","64","8","closed","(WIP; DO NOT REVIEW/MERGE) Python unit fork tests v2","Rejected"
"228245","296","118","5","closed","Be careful about when to inline user's OnDone server callback","Merged"
"224756","296","9","6","closed","Update building with Visual Studio documentation","Rejected"
"218303","296","0","4","closed","Node stress test client and metrics client","Merged"
"219339","296","1689","23","closed","Load Reporting filter v0","Rejected"
"217194","295","70","23","closed","Server builder options","Merged"
"215682","295","144","17","closed","Incorporate feedback from API review: Disposable calls","Merged"
"218508","295","0","8","closed","Created grpc-tools ruby gem for distributing protoc and the plugin","Merged"
"224096","295","505","25","closed","Revert ""C++-ify the ChannelzRegistry, Adds Generic Object Support""","Rejected"
"227590","295","0","5","closed","Fuzz message/stream compression and decompression","Merged"
"227193","294","199","5","closed","hpack encoder optimizations.","Merged"
"225609","294","166","18","closed","Make executor look more like the rest of the codebase (namespace, etc)","Merged"
"226395","294","108","7","closed","Expose cycle counter and use it in /channelz.","Merged"
"222841","294","288","2","closed","Remove unnecessary if condition in public_headers_must_be_c89","Merged"
"218005","294","86","8","closed","Execution context sanitizer","Merged"
"217787","293","31","21","closed","build.yaml centric versioning","Merged"
"222789","293","255","8","closed","Trailing metadata status","Merged"
"225885","293","31","5","closed","Let the c++ interop_client send additional metadata, controlled by a flag.","Merged"
"223853","293","202","18","closed","Use a new gcp environment check for google default credentials","Rejected"
"222567","293","10","18","closed","Initial Write Immediate IMpl","Rejected"
"222479","293","35","18","closed","Experimental - Mpmc cq","Rejected"
"216151","292","49","12","closed","Oauth interop","Merged"
"219389","292","35","42","closed","Objective-C and core end2end tests update for Cronet test","Rejected"
"217687","292","210","9","closed","Add channel args to enable user agent string for Objective-C","Merged"
"221131","291","7","6","closed","cancel calls on ruby client bidi write loop exceptions and surface the errror ","Merged"
"216350","291","186","9","closed","Remove C++11 dependencies in QPS test that break old compilers","Merged"
"221903","291","20","39","closed","Generate kokoro_index.html before starting kokoro build","Merged"
"212320","291","143","6","closed","Python early_adopter changes in anticipation of interop client.","Merged"
"225293","291","130","33","closed","Upgrade C# testing images to debian stretch (second attempt)","Merged"
"220810","290","0","2","closed","Add 'uninstall' make target","Rejected"
"221156","290","227","5","closed","fixes for cross-compilation from Windows to Android","Rejected"
"220417","290","51","47","closed","Add ""Running test:"" string to test log output","Merged"
"217025","290","205","13","closed","Release 0.11 to master","Merged"
"222164","290","31","5","closed","Add reference counting to tsi_ssl_handshaker_factories","Merged"
"217373","290","52","12","closed","C# test restructuring","Merged"
"218127","289","53","17","closed","Introduce byte counting to the transport API","Merged"
"212232","289","5","12","closed","Epoll based multipoller","Merged"
"226682","289","0","7","closed","Add tests for bad stream IDs","Merged"
"216100","289","255","7","closed","Rewrite completion queue","Merged"
"228348","288","0","4","closed","Re-add xds interop client and server build rules","Merged"
"220635","288","27","22","closed","Add more jobs to internal CI","Merged"
"225007","288","3","3","closed","WIP: Allow lb policy to intercept recv trailing metadata","Rejected"
"222310","288","294","5","closed","Overhaul protoc_plugins._split_definitions_test","Merged"
"227872","288","506","4","closed","Make gRPC podspec template more robust","Merged"
"212040","288","37","11","closed","Mac fixes","Merged"
"227309","287","175","2","closed","Refactor hpack encoder to be smaller footprint.","Merged"
"226727","287","162","22","closed"," Modify codegen to use grpc_impl namespace and other cleanup","Merged"
"221446","287","67","11","closed","Enable epoll1 poller","Merged"
"219792","287","71","10","closed","C# server streamline request call invocations","Merged"
"217843","287","15","26","closed","Release 0.13 upmerge.","Merged"
"220906","287","120","23","closed","Update Node gh-pages docs to 1.2","Merged"
"219287","287","114","2","closed","Cronet e2e tests","Rejected"
"223064","287","211","8","closed","Backport bazel changes from #13468 to 1.8.x","Merged"
"223431","287","683","1","closed","Updating roots from Mozilla.","Merged"
"216792","287","129","9","closed","Simplify running of cloud to prod interop tests on Jenkins","Rejected"
"226110","286","47","5","closed","Comments for all callback API methods","Merged"
"223642","286","103","17","closed","Add C++ wrapper APIs for ALTS credentials","Merged"
"219225","286","118","24","closed","Update protobuf to 3.0.0 (GA) and the gRPC plugin to -pre1.2","Merged"
"226959","286","184","19","closed","remove all unused-parameter warnings in C++","Merged"
"224652","285","0","6","closed","Add Bazel targets for Python unit tests","Merged"
"224959","285","34","14","closed","Account the memory usage of channel and call by resource quota","Merged"
"225587","285","155","6","closed","Make C# ServerCallContext implementation agnostic","Merged"
"225530","285","7","6","closed","WIP DO NOT MERGE: Ruby package","Rejected"
"219121","285","10020","57","closed","Removed early adopter code","Merged"
"227038","285","1268","9","closed","Enable C++ standard library","Merged"
"217622","284","120","33","closed","Run tests refactoring","Merged"
"223994","284","106","30","closed","Trial combination of gpr_likely and combiner_run","Rejected"
"217872","284","155","15","closed","Upmerge from 0.13","Merged"
"222769","284","288","16","closed","Inline Closure","Merged"
"219185","284","79","9","closed","Update examples to GA API","Merged"
"212118","284","181","16","closed","Merge enum-ification of Python RPC Framework.","Merged"
"223950","284","17","11","closed","Python source distribtest on master","Rejected"
"223952","284","17","11","closed","Python source distribtests (for master)","Merged"
"223941","284","17","11","closed","Python source distribtests","Merged"
"227254","283","189","3","closed","Refactor hpack encoder to be smaller footprint.","Rejected"
"221061","283","24","15","closed","Upmerge from upstream/v1.2.x to master","Merged"
"223977","283","1","6","closed","Add grpc.Channel.close","Merged"
"218713","283","5","44","closed","Add shebang for all python files","Rejected"
"223338","282","300","31","closed","Deprecate GPR_TIMER_BEGIN/END and replace with GPR_TIMER_SCOPE.","Merged"
"224118","282","243","1","closed","C++-ify some client_channel internals","Merged"
"222608","282","120","5","closed","Allow Bazel to build gRPC as a third-party dependency without git submodules","Merged"
"220090","282","22","9","closed","add ruby subclasses of bad status for each GPRC status code","Merged"
"225439","281","110","19","closed","Move ares_channel from the request object to the resolver","Rejected"
"219815","281","90","6","closed","Convert method config to a struct for use in the fast path.","Merged"
"224950","281","0","10","closed","Benchmark test for unary callback based RPCs in gRPC","Merged"
"224853","280","0","8","closed","TESTING","Rejected"
"216176","280","157","25","closed","Make thread_pool.h a public header","Merged"
"221731","280","110","4","closed","Client channel: more code cleanup, and add a tracer.","Merged"
"218408","280","0","6","closed","Run Go stress tests on GKE","Merged"
"227683","280","289","12","closed","[Aio] Unify the logic around Core Callback API for both sides","Merged"
"216919","280","181","6","closed","Fix thread stuck problem on Mac","Merged"
"224750","280","11","6","closed","Enable timer test on windows","Rejected"
"227162","279","214","33","closed","Revert ""Merge pull request #20097 from gnossen/dual_version_python_te…","Merged"
"212493","279","0","5","closed","First pass user-facing anonymous stub&service API","Rejected"
"212420","279","0","5","closed","First pass user-facing anonymous stub&service API","Rejected"
"222052","279","47","7","closed","Add LB fallback to use when we can't contact any balancer.","Merged"
"217647","278","341","6","closed","More Makefile cleanup.","Merged"
"220890","278","48","21","closed","using URI query to communicate payload","Merged"
"217671","278","112","5","closed","Generalize artifact builder","Merged"
"221452","278","197","4","closed","begin protobuf decoupling for C# code generator","Rejected"
"224781","278","60","5","closed","C#: avoid leaking resources when starting a call fails","Merged"
"212209","277","0","2","closed","Census api","Rejected"
"220031","277","313","1","closed","Rewrite pollset_set implementation","Merged"
"225287","277","71","36","closed","Run pylint test in Python 3","Merged"
"219146","277","90","18","closed","Polish grpcio_health_checking package","Merged"
"223293","277","0","8","closed","Don't segfault on header replay","Merged"
"224759","277","72","7","closed","Add fork tests as Python unit tests","Merged"
"220639","277","0","2","closed","Add C++ large message performance tests to PRs and master","Merged"
"227220","277","20","8","closed","Create pkg-config files from CMake","Merged"
"224839","277","10","13","closed","Channelz Part 6: Basic Socket Support","Merged"
"221094","276","154","23","closed","Quick Clear Stream Transport Bits","Rejected"
"221796","276","4","11","closed","Added c++ test cases and Docker build files.","Rejected"
"212340","276","0","12","closed","Debian packages libgrpc and libgrpc-dev","Merged"
"220539","276","118","13","closed","Bring resolvers under the client channel combiner lock","Merged"
"227412","276","23","14","closed","[WIP] Add Support for Full Chain Callbacks","Rejected"
"218661","276","7","9","closed","Bugfix to work with empty messages","Merged"
"227223","276","98","16","closed","Upmerge from v1.23.x branch","Merged"
"227023","276","41","8","closed","Allow loading grpc/errors.rb before grpc.rb","Merged"
"223874","275","56","19","closed","Make linux polling engines capable of tracking errors separately","Merged"
