pull_request_id,pr_src_title
246929,Revert godeps changes on release-1.4
246603,Let release_1_5 clientset include multiple versions of a group
252530,API changes for client-initiated termination reason
232029,AWS: Enable resize tests
230120,REPLACED BY #6983 - Fix #2741. Add support for alternate Vagrant providers: ...
284652,Update golang.org/x/net/... dependencies to release-branch.go1.12
252364,Implement Stackdriver Logging e2e tests using PubSub
233371,WIP
277710,Update istio addon manifest to 0.8
289532,use vmss instance view expansion and azure-sdk-for-go v33.1.0
287750,apiserver: wire OpenAPI into sample-apiserver
240698,AWS: More support for ap-northeast-2 region
247059,Add cluster logging load test for GCL
288390,switch go tests to json output
285578,github.com/onsi/ginkgo v1.6.0
282630,"Vendor golint in k/k, and use the vendor version in verify-golint check"
282842,Automated cherry pick of #72255: vendor golint
282843,Automated cherry pick of #72255: vendor golint
247952,Add ready replicas in Deployments
243859,Use netlink.SetPromiscOn instead of iproute2 command
238579,Enable deployments by default
260274,Update generated deepcopy code
280869,[WIP] Experimental cinder volume provider
252281,initial types for TPRs
233166,Reimport docs to gh-pages
266422,Move kubeadm to staging
253301,Release 1.6
260881,Add Italian translation for kubectl
270302,Ensure BUILD files under staging are up-to-date
280053,CSI - Implementation for Inline Volume Support
293420,WIP: Adding Class and PathType to Ingress
285810,Automated cherry pick of #76656: Switch to instance-level update APIs for Azure VMSS loadbalancer operations
244779,[Client-gen] Let versioned client use versioned options
259493,Add admission for pvc resize
293853,Upgrade to azure-sdk v40.2.0
237510,add subject access review types
282174,Update golang.org/x/net/... dependencies to release-branch.go1.11
284094,[WIP] Update to latest golang.org/x/net
243356,[WIP] Notification API
249637,genericapiserver: cut off more dependencies – episode 5
283151,[FEATURE-SERVERSIDE-APPLY] Update vendor/sigs.k8s.io/structured-merge-diff
253252,HPA Status Conditions
237245,Support collection deletion in apiserver.
243552,Token review endpoint
288876,Update golang/x/net dependency on release-1.13
242976,add tokenreviews endpoint to implement webhook
236955,Remove api.ListOptions (it was replaced by unversioned.ListOptions)
240152,storage.Interface KV impl. of etcd v3
243466,switch godep to govendor
275071,Change regional PD cloud provider references to use the beta API
246027,kubelet authn/authz
240561,"Bundle Gobindata as a fix to kubectl standalone [Conformance], and for the future."
248705,[WIP] Conversion to unstructured object
238571,Create v1 HPA types
229104,"v1beta3: fields that cannot be updated are marked ""cannot be udpated"""
232472,Version API descriptions
242729,Bump skydns godeps to latest
256867,chinese for kubectl translate
248115,Pin gazel to a version and support cgo
281482,"add azure UltraSSD, StandardSSD disk type support"
234069,[WIP] Job controller logic
265147,Move other release notes out of CHANGELOG.md
248035,"Rename ""release_1_5"" clientset to just ""clientset"""
243431,Scheduledjob controller claytons change
229109,Add HTTP cAdvisor dependencies.
231613,Rebuilt the *.html files (output for swagger) to pick up fixes
259942,WIP: Static deepcopy – phase 3
237216,WIP - Codec refactoring
248639,DaemonSet ObservedGeneration
234711,Update copyright notice from 2014 to 2015
230447,New Job resource
261946,Regenerate all BUILD files in vendor/ from scratch using gazelle
243802,Adding types file for image admission controller.
249358,Splitting master/node services into separate charm layers
264548,Beginning of rewrite apply merge-logic using visitor pattern.
236684,Updating swagger spec on github pages
285191,Fix CRD validation error on 'items' field
231786,Anti affinity predicate for pods
235475,Automated cherry pick of #14827 #14302 upstream release 1.1
270461,Bump bazel rules_go version
269553,[WIP] Testing Bazel GoRules
230494,Cloning v1beta3 as v1 and exposing it in the apiserver
247791,api federation types
252124,"[WIP] Pod and container-level resource isolator interface (plus isolator library, examples, tests)"
268051,Kubernetes CSI - in-tree Plugin Implementation
240582,Cleans up line wrap at 80 cols and some minor editing issues 
279270,[hold] Runtimeclass API
278556,upgrade Audit api version to stable
235643,Remove all _test.go files from Godeps
237161,[WIP]Dedicated machines
281378,Update Azure Go SDK to v21.3.0 and get persistent vol ultra ssd support
246681,Revert unsafe conversion
235994,1.1 cherry-pick #15707: Remove all _test.go files in Godep
232839,[WIP]: Add a command to generate docs for types defined in pkg/api/v*/types.go
283837,CSI Inline Volume Implementation
293468,Adding IngressClass to networking/v1beta1
241566,Google Cloud DNS dnsprovider - replacement for #25389
252029,Use dedicated UnixUserID and UnixGroupID types
269549,Automated cherry pick of #54660
246114,Switch DisruptionBudget api from bool to int allowed disruptions
265129,update-staging-godeps: only mangle staging repos in staging Godeps.json
234787,Update prometheus libraries to new versions.
210144,Use godep to manage dependencies
258177,Generated code for Nutanix volume plugin
250240,Extend authentication webhook to pass extra headers in addition to Bearer token 
249799,Promote TokenReview to v1
239740,etcd v3 initial change
280283,minor fix on log message
267917,azure - Keyvault as KMS
284617,apiserver log streaming & de-flake audit test
272961,oidc authentication: switch to v2 of coreos/go-oidc
266561,Move changelog files to its own dir
279552,Move kube-controller-manager ComponentConfig external types to `k8s.io/kube-controller-manager`
271517,Add e2e test for API coverage
240542,[WIP]Migrate replicaset controller to use a versioned clientset. POSTPONED: wait until we have a client library
253503,Add a secretbox and AES-CBC path for encrypt at rest
248808,fix years
234404,[WIP] Replace network plugin API with CNI
290774,Promoting EndpointSlices to beta
272691,promote aggregation API to v1
248886,Automated cherry pick of #39466
286563,a note to kubeadm's docs (#1566)
288690,Automated cherry pick of #78493 upstream release 1.15
286298,API and POC implementation flowregistration.k8s.io/v1alpha1 - FlowSchema
252073,Add GroupVersionKind extension to OpenAPI operations
240530,Implement taints and tolerations
234357,Proposal: Kubernetes network provider for network segmentation
242996,Generate a better Stringer method for proto types
252567,"add ""admission"" API group"
252759,Protobuf generation for k8s.io/metrics
229697,Generic Config object and its REST implementation
233947,WIP: LDAP authenticator
235781,Change SecurityContext.RunAsNonRoot to a pointer
291187,[WIP] kubeadm: v1beta3 addons
282762,"[WIP] Revert ""Bump grpc from 1.7.5 to 1.13.0"""
258799,Reintegrate aggregation support for OpenAPI
259543,"Add missing ugorji codecs for auth/v1, settings/v1alphav1 and storage/v1"
265768,Add 201/Status to the list of returned objects.
240166,Migrate to the new conversion generator - part1
252915,Node authorizer
230884,Generate conversion methods for v1 api.
246778,Move Statefulset (previously PetSet) to v1beta1
257056,Serialized protobuf should have stable map order
268892,Topology aware volume scheduler and PV controller changes
274953,split up the huge set of flags into smaller option structs
251986,LocalStorage api
233750,"Remove the ""www"" and ""third-party ui"" directories from kubernetes repo"
269099,apiextensions: add subresources for custom resources
233746,remove kube ui as it now lives in kubernetes/kube-ui
287974,ingress: rename backend to defaultBackend for ingress v1
266485,Automated cherry pick of #52710 upstream release 1.7
211462,Add support for the a clusters cloud interface to cloud provider.
268461,"WIP: Create library for parsing commandline flags -> protocol buffer, decouple cobra"
260178,Implement Controller for growing persistent volumes
234727,Update prometheus library usage
272160,GCE: support Cloud TPU API in cloud provider
292187,Ingress V1
240964,vSphere Volume Plugin Implementation
274786, remove duplicate words in comments
269573,Add sig storage tag to multizone pv test
260428,WIP: Add new fields to Events
246450,Automated cherry pick of #31189 #31704 #32831 #32907 #33003 #33349 #31190 #33581 #34089 #34234 #32822 #33393 #34246 #34435 #32477 upstream release 1.4
246390,Automated cherry pick of #31189 #31704 #32831 #32907 #33003 #33349 #31190 #33581 #34089 #34234 #32822 #33393 #34246 #34435 upstream release 1.4
280838,Move each kubectl command to a separate directory
283753,Dynamic Audit to Beta
252357,Apiregistration v1alpha1→v1beta1
238786,Generate versioned clientset
228804,contrib/go2docker: always cross compile binary to linux_amd64
241536,"Don't check in generated code, part 1"
265998,[do not merge]remove deprecated field from advanced audit
240979,Scheduledjob api
238566,Move extensions.LabelSelector to unversioned
240269,Fix use of docker removed ParseRepositoryTag() function
230558,Auto-generated conversion methods calling one another
284944,DO NOT MERGE - use something besides gorestful for determining which paths get answered
240203,Move internal types of job from pkg/apis/extensions to pkg/apis/batch
271857,WIP PoC for a CRD that can deploy config to pools of nodes
240369,Add support for gating node creation on TPM-based remote attestation
249297,make client-go tools/auth and tools/clientcmd authoritative
259908,Rename IntOrString to Int32OrString
248749,Update generated for 2017
235688,Cherry pick of #15706
281948,Don't allow --csr-only for CA certs or all
262560,DaemonSets: add SurgingRollingUpdate strategy
241720,Simplify godep licenses logic
240938,Webhook Token Authenticator
286935,Unit tests that make sure object selector works with CRD
248830,Generate OpenAPI definition for inlined types
253114,Azure PD (Managed/Blob)
293858,Update ipvs library to the new repo and upgrade library version
231198,Fix ordering of conversion methods so that it's deterministic
238093,Generate fake client
258739,Add Device Plugin Integration to kubernetes 
247000,Backport issue 32551
258298,add generated clients. modify codegen script 
292532,Drop random SHA and update gonum.org/v1/gonum to v0.6.2
274341,Add code and yaml for Istio as an addon
276063,Release 1.6.3
253171,Release 1.6.3
281953,Front proxy regression
249288,Updated staging/client-go with multihost support
286881,Adding ObjectSelector to admission webhooks
288001,Promote admissionreview to v1
281805, migrate everything to unify diff.Diff method using cmp
286414,Publish DeleteOptions parameters for deletecollection endpoints in OpenAPI spec
233978,Renaming in pkg/registry to reflect reality
249451,ClusterAutoscaler api
274683,remove deprecated /proxy paths
265192,sample-controller: add example CRD controller
249154,k8s.io/apiserver and genericapiserver: move packages around
246589,rename build/ dirs to other things.
271343,go-jose: bump to latest gopath
279339,go-to-protobuf: fix wrong proto import dependencies due to wrong global type handling
246660,Switch DisruptionBudget api from bool to int allowed disruptions [only v1beta1]
213129,[DO NOT MERGE] Persistent Storage
238421,Adding user defined metrics to kubelet `/stats/summary` API.
279348,Fix Proto Generator to not assign types to packages they don't belong to
252767,Fix #45213: Syncing jobs would return error when podController exception
234746,"Revert ""Update prometheus library usage"""
284091,[WIP] Update to latest golang.org/x/net 2
284994,Update docker/docker dependency to release 18.09.4
235544,Enable extensions/v1beta1 by default and allow runtimeConfig to support enabling/disabling specific resources
228624,Allow admin user to explicitly unschedule the node
241723,Ldap authentication support
232631,Automatic Generation of Swagger Documentation in Types
241287,[WIP]Fed service controller
251987,Add HostAliases to PodSpec to support adding entires to a Pod's hosts file
245983,Ssh fix
278978,Refactor volume test in a similar way to csi tests
240630,Refactor persistent volume controller
253446,Update docs/ links to point to main site
268274,code-generator: add NewFilteredSharedInformerFactory function
270761,bootstrap: use gopkg.in import for square/go-jose
249373,Move remaining *Options to metav1
252841,support setElementOrder
250177,"[DO NOT MERGE] POC: Add group,version,kind and status to ThirdPartyResource"
210983,WIP - Implement v1beta3 conversions
279739,Automated cherry pick of #67169: Fix Proto Generator to not assign types to packages they don't belong to
272309,Bump runc to d5b4a3e
231274,WIP: ServiceType & NodePort work
249119,genericapiserver: cut off pkg/serviceaccount dependency
283883,CSI Inline Volume - Kubelet/driver implementation
279779,CSI Cluster Registry and Node Info CRDs
288543,EndpointSlice Controller
293290,Update CSR controllers & kubelet to respect signerName field
267166,pkg/api: extract Scheme/Registry/Codecs into pkg/api/legacyscheme
241814,WIP - Make resource.List a standard type
233163,Mark code blocks as raw in gh-pages
239382,Register scale subresource for Deployments and ReplicaSets.
274652," Update bazelbuild/rules_go, kubernetes/repo-infra, and gazelle dependencies"
249025,promote certificates api to beta
270466,Support Custom Pod DNS in kubelet
239416,Add centurylink cloud turn-key k8s cluster provisioning
249673,Move pkg/genericapiserver and pkg/storage to k8s.io/apiserver
249252,[WIP][Federation] Federated pod autoscaler controller
279395,[WIP] moving the kubeControllerManagerConfiguration  structs into to their own packages
240221,Generate yaml docs for kubectl
249433,move the discovery and dynamic clients
247427,Begin paths for internationalization in kubectl
284138,Configurable HorizontalPodAutoscaler
241254,Attach Detach Controller Business Logic
241902,Fix broken warning image link in docs
245839,Add ability to use the Cinder volume plugin w/o OpenStack provider
234192,GitHub hide autogen
285509,"bump github.com/prometheus/client_model, github.com/prometheus/profcs to preferred versions"
293612,Migrate clientset metav1.DeleteOpts to pass-by-value
228866,[examples] Update guestbook troubleshooting guide w/ note about reset-by...
235107,Automated cherry pick of #14625 upstream release 1.1
234988,Release 1.1
275883,WIP:Move the internal deployment/replica_set from extensions to apps
278058,dry-run: Create Options with dryRun for POST/PUT/PATCH
251880,Update 'More info' links on API types and fields
261647,apimachinery: add StringArrayOrString with json/yaml/proto marshaling
249546,Update i18n tools and process.
245705,Fix package name bug
236048,Cherrypicking versionize-docs fixes
237551,rkt: bump rkt api service version
236506,Proposal: client/server container runtime
275453,[1.7] subpath fixes
286551,Add the ability to migrate CoreDNS configmap in kubeadm
249309,update client-go
289473,Rewrite tests for printing internal versions of resources
229130,WIP:  Persistent Storage Volumes
249418,eliminate cycle and update client-go
257819,Migrate kubelet and linked code from clientset_generated to client-go
229185,Updating swagger spec with changes due to PR#5407
238541,New features in ResourceQuota
258905,[Do Not Merge] debugging 48231
252459,Release 1.6
275450,subpath fixes
288535,Automated cherry pick of #80945 upstream release 1.15
238141,/stats/summary impl
243745,[WIP]implement first version of kube-proxy via ipvs
245553,Split conversion and defaulting
275451,[1.9] subpath fixes
229128,Adding http:// prefix to the swagger WebServicesURL to prevent basePath validation errors
232316,Updating swagger spec
288431,Move /pkg/kubectl/cmd/{command} to staging
267211,aggregate cluster roles
241041,"Update golang/x/net dep to golang1.6 release, in prep for http2 changes"
285791,pod-overhead: add Overhead to PodSpec and RuntimeClass
280982,[Feature Branch] Convert LastApplied field to OwnerClaims
275404,Allow core CephFS/RBD mounters to find Ceph monitors via DNS SRV queries
275452,[1.8] subpath fixes
281615,Upgrade golang.org/x/net image to release-branch.go1.10
250116,client-gen: independent scheme for clientsets
241732,Automated cherry pick of #25519
259352,CPU manager phase 1
287369,feat: bump prometheus common to v0.1.0
212886,Fixes #3640 by shuffling endpoints in the round-robin load balancer
281692,Automated cherry pick of #70663: update  godeps for golang.org/x/net/... to
237962,kubelet: move most of kubelet server internal configuration to a config object.
241776,Don't allow deps with no discernible license
246987,Add Windows support to kube-proxy
244460,create RBAC intent driven API for binding roles to subjects
250434,Azure PD Plugin (Blob + Managed Disks)
210716,Add support for oVirt cloud provider
230644,WIP: First pass at visibility setting for service
241307,The remaining API changes for PodDisruptionBudget.
281251,"Update github.com/prometheus/{client_golang,client_model,common}"
252332,Release 1.6
238930,"Graduate DaemonSet API to v1beta1, enable it by default."
243175,[WIP] update docker api
239525,Initial commit of cloudformation-based Kubernetes cluster running in AWS
249874,Promotes Source IP preservation for Virtual IPs from Beta to GA
290142,CSI Topology ga
276539,[feature branch] sync w/ master
281693,Automated cherry pick of #70663: update  godeps for golang.org/x/net/... to
281694,Automated cherry pick of #70663: update  godeps for golang.org/x/net/... to
228690,more kubectl doc update
293395,Automated cherry pick of #88381: update golang.org/x/crypto
293397,Automated cherry pick of #88381: update golang.org/x/crypto
285609,kubeadm: Introduce v1beta2 config
293373,update golang.org/x/crypto to fix CVE-2020-9283
241162,A few followups from #24697
238332,ConfigMap Volume
248568,bump gazel: pick up some new unit tests
241158,Option to enable http2 on client connections.
251279,iSCSI CHAP support
286035,Even Pods Spread - 1. API changes
258054,Update two dependencies
249007,enable psp by default
244585,add a configuration for kubelet to register as a node with taints
259099,move KubeletConfiguration out of componentconfig API group
283827,Watch bookmark api changes
229262,Updating go-restful to include fix for emicklei/go-restful#185
288410,1.15: apiextensions: check request scope against CRD scope correctly
281734,[FEATURE-SERVER-SIDE] Add force option
281728,Update heketi dependencies to sha@558b29266ce0a873991ecfb3edc41a668a998514
269647,Bump docker/docker dep
243522,Kubelet: add fake client and testing for KubeGenericRuntimeManager
278394,Vendor github.com/prometheus/client_golang/prometheus/testutil package
232768,WIP: Mungedocs on examples
240440,Refactor E2E framework & utils to test/e2e/framework package
277357,Node-Level UserNamespace implementation
269534,"Switch internal scale type to autoscaling, enable apps/v1 scale subresources"
282009,Dynamic Audit Policy
244163,GlusterFS dynamic provisioner and deleter interface based on storageclass claims
250533,Keep entries of apimachinery in client-go's Godeps.json
286585,Add reinvocation of mutating admission controllers
284044,Refactor subpath out of pkg/util/mount
280742,[WIP] Forking glog into third_party/ directory
232766,Make all docs have a warning if unversioned
241113,WIP: support Azure DataDisk as volume plugin
263693,Bug Fix - Adding an allowed address pair wipes port security groups
253257,Use meta.v1 GroupVersionKind with json tags to generate OpenAPI spec
250350,WIP - Refactor OpenStack Load Balancer Support
249845,DaemonSet updates - take 2
239060,Generate fake clientset for release_1_2
283469,Graduate PriorityClass API to GA
236931,Bump spf13/cobra and spf13/pflag
262288,Federation Provider for Azure DNS and related updates to vendored SDKs
270046,[Azure] Load Balancer general fixes
229935,"Add return types to PUT, POST and PATCH methods."
240025,Migrate to new deep copy generator
249040,fixup some apimachinery packages
287450,Phase 2 dualstack
262708,[WIP] Change deployment's API version to apps/v1beta2 
236033,MESOS: Refactor scheduler
280710,Kubeadm add v1beta1 config
261357,VolumeMode and VolumeDevice api
288343,Automated cherry pick of #80392 upstream release 1.15
248778,Update generated files for 2017 to fix broken `ci-kubernetes-verify-release-1.5`
292429,Add signerName admission plugins
235820,"Moved/renamed the ""v1.0"" folder to ""_v1.0"" folder and added new ""_v1.1"" folder"
259863,Refactor CephFS PV spec
241157,Move internal types of hpa from pkg/apis/extensions to pkg/apis/autoscaling
249900,Split informers by internal and external to allow inclusion in client-go
276885,Add probe based mechanism for kubelet plugin discovery
244634,Gengo
266301,Automated cherry pick of #52186
264296,"code-generator: rewrite hack/update-codecs.sh into reusable generate-{internal,}-groups.sh"
231193,WIP: Turn on NodePort
252812,Implement Daemonset history
247461,Add --image-pull-stuck-timeout option  to kubelet
279717,WIP: Standalone repo for CSI API
293449,Implement changes for fsgroup recursive chown
231854,Update docker dependencies.
238096,Updating cAdvisor deps to v0.20.4
292050, Add initial brazilian portuguese translations #80650 Open
287059,apiextensions: validate x-kubernetes-embedded-resource in CRs
248151,Add GetOptions parameter to Get() calls in client library
280991,support Azure premium file dynamic provision in azure file plugin
246934,Remove unnecessary prefixes from OperationIDs in OpenAPI spec
231401,Delete deprecated apis
280510,"[WIP] Seccomp -> promote to fields, add flag for default profile"
210219,[WIP] Least load scheduler: a simple version
246913,[Federation][init-10] Add a script analogous to cluster/kubectl.sh for the `kubefed` command.
291423,Ensuring EndpointSlice controller does not start when feature gate or API are disabled
291467,[experimental] Use reflector in server side apply to avoid converting to unstructured
286071,Add unions in core types
245377,Add a lower-bound for conntrack (128k default)
292733,Add refactored filter and config controller for API Priority and Fairness
291067,Moving CSI Driver to GA.
247112,Better messaging for missing volume binaries on host
237486,Client-gen output
292751,Update structured-merge-diff dependency to v3
246912,Refactor cluster/kubectl.sh to make the common parts reusable by other commands.
248435,Adding test-federation-cmd.sh to test kubectl with federation apiserver
259369,WIP: Static deepcopy – phase 3: remove cloner
290998,Feature: Flowcontrol rest storage implementation
252093,Release 1.6
274743,Add probe based mechanism for kubelet plugin discovery
251804,Move v1 helpers
245700,Automated cherry pick of #33051 upstream release 1.4: Add a lower-bound for conntrack
286423,Improve error message
292312,Add VMSS and VMSSVM clients with backoff retry
281449,Audit error messages
277151,Promote sysctl annotations to fields
262875,WIP - api for bulk watch
233963,Register deployment API Object
263157,"Block volumes Support: CRI, volumemanager and operationexecutor changes"
232935,Rename docs snapshot to v1.0
292974,Add twice refactored filter and config consumer for API Priority and Fairness
229088,"Revert ""Fix need for yaml in GCE kube-up by importing PyYAML into third_..."
241242,WIP: simplify group install code
245818,Run hack/update-codegen.sh in release-1.4 for generating an updated 1.4 clientset
278829,[WIP] update heketi to a version that does not vendor kubernetes/kubernetes
246911,Add a function to cluster scripts to obtain the provider specific kubeconfig context of the cluster.
237504,kubectl support for ConfigMap
279769,Add node-api staging repo w/ RuntimeClass API
284304,"Add ""fieldManager"" to flag to PATCH/CREATE/UPDATE"
238164,Add ReplicaSet e2e tests. [LGTM]
242862,Enable extensions/v1beta1/NetworkPolicy by default
247065,"Revert ""Merge pull request #35821 from vishh/gci-mounter-scope"""
243418,NetworkPolicy cherry-pick 1.3
249646,Add unit tests for interactive edit command
232813,Bigger scarier
259860,kube-gen: cut off dependencies
266771,"Move changelog entries for 1.5.x, 1.7.x, 1.9.x to their own files"
286690,add script to check duplicate import in go file
246717,Adding a root filesystem override for kubelet mounter
251204,Split the GCE cloud provider into more managable chunks
245087,Adds in configuration option to set the cAdvisor collector certificates.
280025,pkg/cloudprovider - fix golint failures
240456,Federation apiobject replicaset
281852,update the client generator to set a client-side timeout
248539,Support loading UTF16 files if a byte-order-mark is present
240414,API changes for Cascading deletion 
279196,Ephemeral storage monitoring via filesystem quotas
246826,[Kubelet] Use the custom mounter script for Nfs and Glusterfs only
247628,Automated cherry pick of #34994 #35161 #35224 #35321 #35646 #35652 #35349 #35350 #35717 #35819 #35813 #35821 #35724 #36267 nov premounter
278406,Bump gengo to remove _ from generated import aliases
271380,Add Cinder e2e tests
247751,add rolereaper and clusterrolereaper
277924,Add a SleepAction / Handler (for pod lifecycle / preStop)
250303,Fix lint failure in deepcopy generated files
288300,Enhance ds rollingupdate with selector and partition
249142,Optional configmaps and secrets
290999,Test dummy PR
230269,Code to automatically generate conversion methods
249249,[Federation] Include Scales subresource in federation
291193,Adds custom reporter and logic to generate conformance docs and list of tests
267177,Add subresource for manually instantiating CronJobs
287732,Release 1.15
292663,Add Azure storage clients with backoff retry
263463,Graduate metrics/v1alpha1 to v1beta1
266568,update vendor spf13/cobra to enforce required flags
275824,[WIP] - Kubeadm phase ga
293447,Adds custom reporter and logic to generate conformance docs and list of tests
282513,Add PodLocator API for topology-aware service routing
248079,kernel memcg notification enabled via experimental flag
253109,Remove docs directory
263244,Refactor iSCSI PV spec to use SecretReference 
283610,remove cloud provider dependencies to pkg/volume
246948,Rename ScheduledJobs to CronJobs
247654,Fix NetworkPolicy optional-vs-empty fields
251743,WIP Refactor and Remove KubeletConfiguration from componentconfig
249589,Sync client-go – third try
248757,"Move pkg/api.{Context,RequestContextMapper} into pkg/genericapiserver/api/request"
274294, refactor volume util files
279773,CRD Conversion API Changes
210341,Use fsnotify package to watch the changes in live config files (eg. proxy_config)
281957,WIP: Quotas for ephemeral storage by direct import of quota structs and consts
210196,Update to latest cAdvisor version and add a client package for cAdvisor
274824,Add external metric type to HPA API
230481,Prepare for chaining autogenerated conversion methods 
238159,Enable ReplicaSets in e2e tests.
292812,Automated cherry pick of #87504 upstream release 1.17
241057,Running hack/update-all.sh on master
283399,Update cluster/gce/ scripts to support Windows nodes.
283686,Add kubelet plugin manager
245205,Release 1.4 Cherrypick Batch
249524,move util/intstr to apimachinery
248104,kernel memcg notification enabled via experimental flag
292931,Automated cherry pick of #87090 upstream release 1.17
277521,WIP: Promote sysctl annotations to fields (pointer to array variant)
272066,Introduce priority class in the resource quota
279313,WIP: Added PodGroup API for coscheduling
276854,Update scheduler table tests to use subtest
238679,Implement alpha version of PreferAvoidPods
210982,"Add UX documentation, link into the apiserver, add a missing file."
272448,Vendor gengo with alias support
212687,add kubeconfig file properly
290366,Rewrite printer tests
266752,Polymorphic Scale Client
281890,[FEATURE-SERVERSIDE-APPLY] Create GVK Parser and Type Converter
241315,Multiversion client tests
271773,[WIP] Delete plugin directory
249047,Generate protobuf into vendor for pseudo vendored models
244531,Add FeatureGates field to KubeletConfiguration
271363,[release-1.9] Reset generated docs to stubs
236763,Support the subresource of service proxy
251999,Using namespaceSelector to select pods for pod affinity/anti-affinity 
280459, update the client generator to set a client-side timeout
289389,[WIP] Added scaling constraints for the HPA
237693,Use public conversion methods to avoid reflection
258863,Implement the `kubeadm upgrade` command
283458,Updated OWNERS files to include link to docs
242370,Kubelet Volume Manager Wait For Attach Detach Controller and Backoff on Error
291174,Formatting json makes it more beautiful and readable
252164,Add PATCH to supported list of proxy subresource verbs
243879,Add kubelet --network-plugin-mtu flag for MTU selection
253562,Add support for `no_new_privs` via AllowPrivilegeEscalation
267068,rules review: express denies and add webhook support
251560,Remove token from isolator API
248165,rollback: use 237 wal pkg
259615,Make client-go authoritative
246036,Cloud and network plugin available conditions
262594,CPU manager static policy
210714,Numeric type for resources
262916,Add EgressRule to NetworkPolicy
249211,Use generated shared informers
262146,Implement StatsProvider interface using cadvisor
287071,[DO NOT MERGE] e2e test: client-side validation of x-kubernetes-embedded-resource fields
240945,Petset controller
278391,kubeadm: Add a `v1alpha3` API
230338,Add the Juju charms to Kubernetes
244115,"Revert ""Revert ""syncNetworkUtil in kubelet and fix loadbalancerSourceRange on GCE"
236571,"Revert ""MESOS: Refactor scheduler"""
244535,kubelet: simple tls auth
287591,Release 1.15
263716,Add EgressRule to NetworkPolicy 
232737,Munger
287938,Bump kube-openapi and structured-merge-diff
252071,Add Local Storage Capacity Isolation API
279655,Enable VolumeSnapshotDataSource Feature Gate
269274,Add DaemonSet conditions
272154,add minimal types for service account TokenRequest API
249656,StatefulSet hardening
247355,Update OpenAPI spec generator to enable all APIs
245159,Automated cherry pick of #32151
291877,Automated cherry pick of #83527: Bump dependency opencontainers/runc@v1.0.0-rc9
244877,"Add flag to set CNI bin dir, and use it on gci nodes"
233205,Use prometheus extraction library for metric parsing in e2e tests
290177,Bump dependency opencontainers/runc@v1.0.0-rc9
241137,Provide an int64 version of Quantity that is much faster
264832,Refactor kube-proxy service/endpoints update so that can be consumed among different proxiers
235689,MESOS: scheduler: implement role awareness
234202,"easier auto-conversion, strict compat with deprecatedPublicIPs"
249089,Remove packages which are now apimachinery
244110,"[DO NOT MERGE] Revert ""Revert ""syncNetworkUtil in kubelet and fix loadbalancerSourceRange on GCE"""""
243941,syncNetworkUtil in kubelet and fix loadbalancerSourceRange on GCE
239861,Enable third party resources
234821,Updated Gophercloud to fix indirect dependency issues
289316,[WIP] Don't merge
246713,Fix strategic patch for list of primitive type with merge sementic
249081,move api/errors to apimachinery
249566,sync client-go
245594,Move Kubelet pod-management code into kubelet_pods.go
229010,Make secret volume plugin use tmpfs storage
275810,PSP: move internal types to policy API group
249560,Sync client-go
287541,[1.12] WIP: Replace bitbucket with github to fix godep error
286297,DEBUG 3 – synchronous condition update
289859,[WIP] Scheduer API refactor
259607,Device Plugin Protobuf API
230728,"Revert ""Revert ""Security context - types, kubelet, admission"""""
230427,"Security context - types, kubelet, admission"
289906,[v1.16.1] Automated cherry pick of #82410: informer-gen: allow package names containing dots
289481,[v1.16.1] informer-gen: allow package names containing dots
263699,update generated protobuf for audit v1beta1 api
210230,Add websocket dep & watch api support
279088,Apply to updated korean translation
291434,Added request filter and configuration controller
260368,Paramaterize `stickyMaxAgeMinutes` for service in API
266390,Allow use resource ID to specify public IP address in azure_loadbalancer
211780,add kubeconfig types
243787,Kubelet: add --container-runtime-endpoint and --image-service-endpoint
285955,apiextensions: implement structural schema condition
249939,Change the etcd rollback tool to do rollback to 2.2.1 version.
286285,DEBUG
275617,Pick up openstack info from secret for cinder
248507,Change taints/tolerations to api fields
246272,#NAME?
267856,"Revert ""update gRPC to pick up data race fix"""
269848,"code-generator: complete PkgName, GroupName, GoName seperation"
244343,Do not merge: Kubeadm work in progress
273265,Topology aware service routing
238146,WIP: Added Resource Metrics API types
242514,Api-server dynamically load authentication token-file and password-file.
239368,Try nvidia docker merge devices support
253370,Generate protobuf for the audit API
287878,Move Openstack provider to staging
229009,Add Kubelet tmpfs storage
235852,Add kubectl create [SUBCOMMAND] pattern
242795,Update godeps libcontainer
244544,Add tracing of kubelet operations for performance analysis
228964,WIP:  Persistent Storage API
292361,Revert reflector changes in 1.17 from PR #83520 to fix #86483
212977,Admission Control: Resource Quota
287630,[WIP] POC: kubeadm: extract public API
284684,apiextensions: commit generated openapi definitions
238569,Make kube-proxy iptables SNAT masquerade mark configurable
281690,[Feature Branch] Convert ManagedFields api type to type used by SMD repo.
240333,Migrate to new conversions generator - part 2
245768,Add cgroup-driver and cgroups-per-qos flags to kubelet
258483,TCP user timeout for Kubelet ↔️ apiserver connection
283442,[WIP]Pass namespace info to CRI
233075,re-import master docs with fixed link processing
276877,Move to a structured status for dynamic kubelet config
235977,Fix broken api-reference docs in 1.0 branch
236748,update google container api
233555,PersistentVolumeSet API & Client
248519,[Federation] Expose autoscaling apis through federation api server
292857,Refactor context handling in rest.Request
